ID_Cliente,Data_Aquisicao,Canal_Aquisicao,Campanha_Aquisicao,Segmento,Regiao,Total_Pedidos,LTV,Status,Cohort
29445,2023-07-27,Meta Ads,Lead_Generation,SMB,SP,2,266.53,active,2023-07
29446,2023-07-27,Meta Ads,Lead_Generation,Mid-Market,SP,1,226.24,active,2023-07
29447,2023-07-27,Meta Ads,Performance_Search,Enterprise,SP,1,966.91,churned,2023-07
29448,2023-07-27,Meta Ads,Performance_Search,Mid-Market,SC,2,1300.32,churned,2023-07
29449,2023-07-27,Meta Ads,Performance_Search,Mid-Market,RS,1,340.34,active,2023-07
29450,2023-07-27,Meta Ads,Performance_Search,SMB,MG,2,316.17,active,2023-07
29451,2023-07-27,Meta Ads,Performance_Search,SMB,SP,1,89.57,active,2023-07
29452,2023-07-27,Meta Ads,Performance_Search,SMB,GO,1,147.05,churned,2023-07
29453,2023-07-27,Meta Ads,Performance_Search,Mid-Market,GO,1,365.65,active,2023-07
29454,2023-07-27,Meta Ads,Performance_Search,Enterprise,BA,1,1427.87,churned,2023-07
29455,2023-07-27,Meta Ads,Performance_Shopping,Mid-Market,CE,1,1406.35,active,2023-07
29456,2023-07-27,Meta Ads,Performance_Shopping,SMB,RJ,3,536.18,active,2023-07
29457,2023-07-27,Meta Ads,Performance_Shopping,Mid-Market,SC,1,680.81,active,2023-07
29458,2023-07-27,Meta Ads,Performance_Shopping,SMB,MG,2,418.66,active,2023-07
29459,2023-07-27,Meta Ads,Performance_Shopping,SMB,SP,1,287.8,active,2023-07
29460,2023-07-27,Meta Ads,Performance_Shopping,Mid-Market,SC,1,293.36,active,2023-07
29461,2023-07-27,Meta Ads,Performance_Shopping,SMB,SC,1,341.38,churned,2023-07
29462,2023-07-27,Meta Ads,Performance_Shopping,SMB,SP,2,346.34,churned,2023-07
29463,2023-07-27,Meta Ads,Performance_Shopping,Mid-Market,PE,1,220.45,churned,2023-07
29464,2023-07-27,Meta Ads,Performance_Shopping,Mid-Market,RJ,1,356.82,active,2023-07
29465,2023-07-27,Meta Ads,Performance_Shopping,SMB,RJ,1,147.72,active,2023-07
29466,2023-07-27,Meta Ads,Performance_Shopping,SMB,RJ,2,213.19,churned,2023-07
29467,2023-07-27,Meta Ads,Performance_Shopping,Mid-Market,CE,2,506.21,churned,2023-07
29468,2023-07-27,Meta Ads,Performance_Shopping,SMB,PR,2,361.96,active,2023-07
29469,2023-07-27,Meta Ads,Remarketing_Display,SMB,RJ,1,206.62,churned,2023-07
29470,2023-07-27,Meta Ads,Remarketing_Display,Enterprise,SC,2,2660.79,churned,2023-07
29471,2023-07-27,Meta Ads,Remarketing_Display,Enterprise,RJ,2,2792.14,active,2023-07
29472,2023-07-27,Meta Ads,Remarketing_Display,SMB,SP,2,250.99,active,2023-07
29473,2023-07-27,Meta Ads,Remarketing_Display,Enterprise,SC,2,2610.42,active,2023-07
29474,2023-07-27,Meta Ads,Remarketing_Display,SMB,CE,1,236.68,churned,2023-07
29475,2023-07-27,Meta Ads,Remarketing_Display,SMB,MG,2,513.42,active,2023-07
29476,2023-07-27,Meta Ads,Remarketing_Display,Mid-Market,GO,1,308.42,active,2023-07
29477,2023-07-27,Meta Ads,Remarketing_Display,SMB,MG,2,712.21,active,2023-07
29478,2023-07-27,Meta Ads,Video_Awareness_Amplo,SMB,SP,2,632.48,active,2023-07
29479,2023-07-27,Meta Ads,Video_Awareness_Amplo,Mid-Market,SP,1,913.19,churned,2023-07
29480,2023-07-27,Meta Ads,Video_Awareness_Amplo,Mid-Market,SP,3,2942.49,churned,2023-07
29481,2023-07-27,Meta Ads,Video_Awareness_Amplo,Enterprise,PE,1,1268.39,churned,2023-07
29482,2023-07-27,Meta Ads,Video_Awareness_Amplo,Enterprise,ES,1,1479.58,churned,2023-07
29483,2023-07-27,TikTok Ads,Display_Generico,SMB,SP,2,247.33,active,2023-07
29484,2023-07-27,TikTok Ads,Display_Generico,Mid-Market,PR,1,332.05,active,2023-07
29485,2023-07-27,TikTok Ads,Display_Generico,SMB,BA,2,354.69,active,2023-07
29486,2023-07-27,TikTok Ads,Lead_Generation,SMB,RS,2,235.73,active,2023-07
29487,2023-07-27,TikTok Ads,Lead_Generation,Mid-Market,DF,1,253.84,active,2023-07
29488,2023-07-27,TikTok Ads,Lead_Generation,Mid-Market,RS,1,235.2,active,2023-07
29489,2023-07-27,TikTok Ads,Lead_Generation,SMB,BA,2,226.71,churned,2023-07
29490,2023-07-27,TikTok Ads,Lead_Generation,Enterprise,MG,1,1418.92,active,2023-07
29491,2023-07-27,TikTok Ads,Lead_Generation,SMB,GO,1,318.98,churned,2023-07
29492,2023-07-27,TikTok Ads,Lead_Generation,Mid-Market,SC,4,2506.33,active,2023-07
29493,2023-07-27,TikTok Ads,Lead_Generation,Enterprise,CE,1,1210.43,churned,2023-07
29494,2023-07-27,TikTok Ads,Lead_Generation,SMB,RS,2,629.1,churned,2023-07
29495,2023-07-27,TikTok Ads,Lead_Generation,Mid-Market,RS,1,1311.67,active,2023-07
29496,2023-07-27,TikTok Ads,Lead_Generation,Enterprise,SP,1,1188.31,active,2023-07
29497,2023-07-27,TikTok Ads,Lead_Generation,Mid-Market,MG,1,368.46,churned,2023-07
29498,2023-07-27,TikTok Ads,Lead_Generation,SMB,ES,3,267.68,active,2023-07
29499,2023-07-27,TikTok Ads,Lead_Generation,SMB,PE,4,1120.67,churned,2023-07
29500,2023-07-27,TikTok Ads,Lead_Generation,SMB,PE,1,377.18,churned,2023-07
29501,2023-07-27,TikTok Ads,Performance_Search,SMB,SP,1,377.99,active,2023-07
29502,2023-07-27,TikTok Ads,Performance_Search,Mid-Market,SP,3,1490.62,churned,2023-07
29503,2023-07-27,TikTok Ads,Performance_Search,SMB,SP,1,82.73,active,2023-07
29504,2023-07-27,TikTok Ads,Performance_Search,Mid-Market,MG,2,1648.33,active,2023-07
29505,2023-07-27,TikTok Ads,Performance_Search,SMB,SP,1,83.14,churned,2023-07
29506,2023-07-27,TikTok Ads,Performance_Search,SMB,SP,2,227.4,active,2023-07
29507,2023-07-27,TikTok Ads,Performance_Search,Mid-Market,CE,1,224.07,active,2023-07
29508,2023-07-27,TikTok Ads,Performance_Search,SMB,SP,1,84.17,active,2023-07
29509,2023-07-27,TikTok Ads,Performance_Search,SMB,CE,2,428.57,active,2023-07
29510,2023-07-27,TikTok Ads,Performance_Search,SMB,MG,2,422.64,active,2023-07
29511,2023-07-27,TikTok Ads,Performance_Search,Mid-Market,RJ,2,1167.59,active,2023-07
29512,2023-07-27,TikTok Ads,Performance_Search,SMB,SP,1,314.23,churned,2023-07
29513,2023-07-27,TikTok Ads,Performance_Search,Mid-Market,PR,3,1477.08,churned,2023-07
29514,2023-07-27,TikTok Ads,Performance_Search,SMB,GO,1,318.36,active,2023-07
29515,2023-07-27,TikTok Ads,Performance_Search,Mid-Market,SP,1,325.02,active,2023-07
29516,2023-07-27,TikTok Ads,Performance_Search,Mid-Market,SP,1,205.45,churned,2023-07
29517,2023-07-27,TikTok Ads,Performance_Search,SMB,RJ,1,101.37,churned,2023-07
29518,2023-07-27,TikTok Ads,Performance_Search,SMB,MG,1,216.91,churned,2023-07
29519,2023-07-27,TikTok Ads,Performance_Search,SMB,MG,1,85.18,active,2023-07
29520,2023-07-27,TikTok Ads,Performance_Search,Mid-Market,GO,1,199.04,churned,2023-07
29521,2023-07-27,TikTok Ads,Performance_Search,Mid-Market,SP,4,2643.69,churned,2023-07
29522,2023-07-27,TikTok Ads,Performance_Search,Enterprise,SC,4,4505.77,active,2023-07
29523,2023-07-27,TikTok Ads,Performance_Search,SMB,CE,2,694.8,churned,2023-07
29524,2023-07-27,TikTok Ads,Performance_Search,SMB,DF,1,87.31,churned,2023-07
29525,2023-07-27,TikTok Ads,Performance_Search,SMB,SP,2,444.84,churned,2023-07
29526,2023-07-27,TikTok Ads,Performance_Search,SMB,SC,2,342.11,active,2023-07
29527,2023-07-27,TikTok Ads,Performance_Search,SMB,GO,1,242.57,active,2023-07
29528,2023-07-27,TikTok Ads,Performance_Shopping,SMB,SP,2,194.32,active,2023-07
29529,2023-07-27,TikTok Ads,Performance_Shopping,Mid-Market,GO,3,1910.72,churned,2023-07
29530,2023-07-27,TikTok Ads,Performance_Shopping,SMB,SP,1,104.92,active,2023-07
29531,2023-07-27,TikTok Ads,Performance_Shopping,SMB,GO,3,586.14,churned,2023-07
29532,2023-07-27,TikTok Ads,Performance_Shopping,SMB,DF,1,351.4,churned,2023-07
29533,2023-07-27,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,307.01,churned,2023-07
29534,2023-07-27,TikTok Ads,Performance_Shopping,SMB,RS,1,99.07,active,2023-07
29535,2023-07-27,TikTok Ads,Performance_Shopping,SMB,PR,1,86.11,active,2023-07
29536,2023-07-27,TikTok Ads,Performance_Shopping,SMB,PR,2,185.81,churned,2023-07
29537,2023-07-27,TikTok Ads,Performance_Shopping,SMB,MG,1,86.58,active,2023-07
29538,2023-07-27,TikTok Ads,Performance_Shopping,SMB,MG,3,549.85,churned,2023-07
29539,2023-07-27,TikTok Ads,Performance_Shopping,Enterprise,DF,2,2252.15,active,2023-07
29540,2023-07-27,TikTok Ads,Performance_Shopping,SMB,PR,4,1216.16,active,2023-07
29541,2023-07-27,TikTok Ads,Performance_Shopping,SMB,SP,2,397.36,churned,2023-07
29542,2023-07-27,TikTok Ads,Performance_Shopping,Enterprise,SP,1,940.25,churned,2023-07
29543,2023-07-27,TikTok Ads,Performance_Shopping,SMB,SP,1,319.82,active,2023-07
29544,2023-07-27,TikTok Ads,Performance_Shopping,Enterprise,RS,1,1167.28,active,2023-07
29545,2023-07-27,TikTok Ads,Performance_Shopping,SMB,ES,5,1070.04,churned,2023-07
29546,2023-07-27,TikTok Ads,Performance_Shopping,Mid-Market,MG,1,264.7,active,2023-07
29547,2023-07-27,TikTok Ads,Performance_Shopping,SMB,RJ,1,112.53,churned,2023-07
29548,2023-07-27,TikTok Ads,Performance_Shopping,Enterprise,PR,2,2052.06,active,2023-07
29549,2023-07-27,TikTok Ads,Performance_Shopping,SMB,GO,2,368.54,churned,2023-07
29550,2023-07-27,TikTok Ads,Remarketing_Display,Mid-Market,SP,2,422.08,active,2023-07
29551,2023-07-27,TikTok Ads,Remarketing_Display,Enterprise,SC,1,1256.69,churned,2023-07
29552,2023-07-27,TikTok Ads,Remarketing_Display,SMB,SC,1,87.45,active,2023-07
29553,2023-07-27,TikTok Ads,Remarketing_Display,SMB,PE,1,263.46,churned,2023-07
29554,2023-07-27,TikTok Ads,Remarketing_Display,SMB,MG,3,662.11,active,2023-07
29555,2023-07-27,TikTok Ads,Remarketing_Display,Enterprise,RJ,1,1361.81,active,2023-07
29556,2023-07-27,TikTok Ads,Video_Awareness_Amplo,Enterprise,DF,3,3094.29,active,2023-07
29557,2023-07-27,TikTok Ads,Video_Awareness_Amplo,SMB,SP,3,829.91,active,2023-07
29558,2023-07-27,TikTok Ads,Video_Awareness_Amplo,SMB,SP,1,129.12,churned,2023-07
29559,2023-07-27,TikTok Ads,Video_Awareness_Amplo,Enterprise,BA,2,2305.29,active,2023-07
29560,2023-07-27,TikTok Ads,Video_Awareness_Amplo,SMB,SP,3,546.64,churned,2023-07
29561,2023-07-28,Google Ads,Lead_Generation,Mid-Market,SP,3,1600.6,churned,2023-07
29562,2023-07-28,Google Ads,Lead_Generation,SMB,SP,2,658.39,active,2023-07
29563,2023-07-28,Google Ads,Lead_Generation,Mid-Market,SP,1,305.04,active,2023-07
29564,2023-07-28,Google Ads,Lead_Generation,Mid-Market,SP,1,1109.18,churned,2023-07
29565,2023-07-28,Google Ads,Lead_Generation,SMB,RJ,3,314.03,active,2023-07
29566,2023-07-28,Google Ads,Lead_Generation,Mid-Market,MG,2,1093.87,churned,2023-07
29567,2023-07-28,Google Ads,Performance_Search,Mid-Market,SP,1,1310.63,active,2023-07
29568,2023-07-28,Google Ads,Performance_Search,Mid-Market,MG,1,959.13,active,2023-07
29569,2023-07-28,Google Ads,Performance_Search,Mid-Market,SP,2,653.71,active,2023-07
29570,2023-07-28,Google Ads,Performance_Search,SMB,SP,1,359.49,active,2023-07
29571,2023-07-28,Google Ads,Performance_Search,SMB,RJ,2,167.02,active,2023-07
29572,2023-07-28,Google Ads,Performance_Search,Mid-Market,PE,3,1352.97,active,2023-07
29573,2023-07-28,Google Ads,Performance_Search,SMB,GO,1,139.83,active,2023-07
29574,2023-07-28,Google Ads,Performance_Search,SMB,SP,3,476.98,churned,2023-07
29575,2023-07-28,Google Ads,Performance_Search,Mid-Market,MG,1,292.97,churned,2023-07
29576,2023-07-28,Google Ads,Performance_Search,SMB,BA,1,389.2,churned,2023-07
29577,2023-07-28,Google Ads,Performance_Search,SMB,GO,1,329.34,churned,2023-07
29578,2023-07-28,Google Ads,Performance_Shopping,Mid-Market,ES,1,1167.84,active,2023-07
29579,2023-07-28,Google Ads,Performance_Shopping,Mid-Market,SP,1,961.73,churned,2023-07
29580,2023-07-28,Google Ads,Performance_Shopping,SMB,RS,1,102.41,churned,2023-07
29581,2023-07-28,Google Ads,Performance_Shopping,SMB,DF,2,601.83,active,2023-07
29582,2023-07-28,Google Ads,Performance_Shopping,SMB,MG,2,441.45,active,2023-07
29583,2023-07-28,Google Ads,Performance_Shopping,SMB,SP,1,372.46,active,2023-07
29584,2023-07-28,Google Ads,Performance_Shopping,SMB,ES,3,640.16,churned,2023-07
29585,2023-07-28,Google Ads,Remarketing_Display,SMB,SP,1,266.69,active,2023-07
29586,2023-07-28,Google Ads,Remarketing_Display,Enterprise,SP,1,1251.42,active,2023-07
29587,2023-07-28,Google Ads,Remarketing_Display,SMB,SP,1,388.75,churned,2023-07
29588,2023-07-28,Google Ads,Remarketing_Display,Mid-Market,SP,2,1204.32,churned,2023-07
29589,2023-07-28,Google Ads,Remarketing_Display,Mid-Market,RJ,3,2662.5,churned,2023-07
29590,2023-07-28,Google Ads,Remarketing_Display,Mid-Market,SP,1,224.06,churned,2023-07
29591,2023-07-28,Google Ads,Video_Awareness_Amplo,SMB,SP,1,291.17,active,2023-07
29592,2023-07-28,Meta Ads,Display_Generico,SMB,SP,1,342.58,active,2023-07
29593,2023-07-28,Meta Ads,Lead_Generation,Mid-Market,SP,1,374.25,active,2023-07
29594,2023-07-28,Meta Ads,Lead_Generation,SMB,PR,3,857.71,active,2023-07
29595,2023-07-28,Meta Ads,Lead_Generation,SMB,DF,1,350.75,active,2023-07
29596,2023-07-28,Meta Ads,Lead_Generation,Enterprise,SP,1,1122.1,churned,2023-07
29597,2023-07-28,Meta Ads,Lead_Generation,Mid-Market,RJ,1,256.62,churned,2023-07
29598,2023-07-28,Meta Ads,Lead_Generation,SMB,SP,6,1108.19,churned,2023-07
29599,2023-07-28,Meta Ads,Lead_Generation,Enterprise,SP,2,1759.42,active,2023-07
29600,2023-07-28,Meta Ads,Lead_Generation,SMB,PR,2,406.69,active,2023-07
29601,2023-07-28,Meta Ads,Lead_Generation,Enterprise,RJ,1,832.99,active,2023-07
29602,2023-07-28,Meta Ads,Lead_Generation,SMB,MG,2,384.8,active,2023-07
29603,2023-07-28,Meta Ads,Lead_Generation,SMB,SP,1,357.85,churned,2023-07
29604,2023-07-28,Meta Ads,Lead_Generation,SMB,SP,2,409.07,active,2023-07
29605,2023-07-28,Meta Ads,Performance_Search,Mid-Market,SP,2,640.61,churned,2023-07
29606,2023-07-28,Meta Ads,Performance_Search,SMB,PR,1,105.94,churned,2023-07
29607,2023-07-28,Meta Ads,Performance_Search,SMB,SP,1,288.87,churned,2023-07
29608,2023-07-28,Meta Ads,Performance_Search,Mid-Market,SP,1,306.67,active,2023-07
29609,2023-07-28,Meta Ads,Performance_Search,SMB,SP,1,282.33,active,2023-07
29610,2023-07-28,Meta Ads,Performance_Search,Mid-Market,MG,1,383.83,churned,2023-07
29611,2023-07-28,Meta Ads,Performance_Search,Mid-Market,SP,1,1497.45,active,2023-07
29612,2023-07-28,Meta Ads,Performance_Search,SMB,ES,2,546.84,active,2023-07
29613,2023-07-28,Meta Ads,Performance_Search,SMB,SP,1,288.13,active,2023-07
29614,2023-07-28,Meta Ads,Performance_Search,SMB,GO,1,199.02,active,2023-07
29615,2023-07-28,Meta Ads,Performance_Search,SMB,MG,2,456.69,churned,2023-07
29616,2023-07-28,Meta Ads,Performance_Search,SMB,SP,1,279.09,active,2023-07
29617,2023-07-28,Meta Ads,Performance_Shopping,SMB,PE,1,297.32,active,2023-07
29618,2023-07-28,Meta Ads,Performance_Shopping,SMB,PE,1,205.03,churned,2023-07
29619,2023-07-28,Meta Ads,Performance_Shopping,Enterprise,SC,1,639.33,churned,2023-07
29620,2023-07-28,Meta Ads,Performance_Shopping,Mid-Market,CE,2,2429.34,churned,2023-07
29621,2023-07-28,Meta Ads,Performance_Shopping,SMB,SP,1,307.57,churned,2023-07
29622,2023-07-28,Meta Ads,Performance_Shopping,SMB,RJ,1,255.1,active,2023-07
29623,2023-07-28,Meta Ads,Remarketing_Display,Mid-Market,RJ,1,1486.61,churned,2023-07
29624,2023-07-28,Meta Ads,Remarketing_Display,Mid-Market,RS,2,581.16,churned,2023-07
29625,2023-07-28,Meta Ads,Remarketing_Display,SMB,RJ,2,399.75,churned,2023-07
29626,2023-07-28,Meta Ads,Remarketing_Display,SMB,SP,1,96.12,active,2023-07
29627,2023-07-28,Meta Ads,Remarketing_Display,Enterprise,SP,1,1384.96,churned,2023-07
29628,2023-07-28,Meta Ads,Remarketing_Display,SMB,SP,2,566.54,active,2023-07
29629,2023-07-28,Meta Ads,Video_Awareness_Amplo,Mid-Market,RJ,3,859.04,active,2023-07
29630,2023-07-28,Meta Ads,Video_Awareness_Amplo,SMB,PE,1,252.7,churned,2023-07
29631,2023-07-28,Meta Ads,Video_Awareness_Amplo,Enterprise,SP,1,1285.59,churned,2023-07
29632,2023-07-28,TikTok Ads,Display_Generico,Mid-Market,SC,2,655.16,active,2023-07
29633,2023-07-28,TikTok Ads,Display_Generico,SMB,PR,1,101.46,active,2023-07
29634,2023-07-28,TikTok Ads,Display_Generico,SMB,SP,5,675.44,active,2023-07
29635,2023-07-28,TikTok Ads,Display_Generico,Enterprise,SP,2,1808.17,active,2023-07
29636,2023-07-28,TikTok Ads,Display_Generico,SMB,PR,2,461.38,active,2023-07
29637,2023-07-28,TikTok Ads,Display_Generico,Mid-Market,DF,3,2502.7,active,2023-07
29638,2023-07-28,TikTok Ads,Display_Generico,Enterprise,RJ,1,1454.13,active,2023-07
29639,2023-07-28,TikTok Ads,Lead_Generation,SMB,BA,3,429.09,active,2023-07
29640,2023-07-28,TikTok Ads,Lead_Generation,Enterprise,SP,2,2293.48,active,2023-07
29641,2023-07-28,TikTok Ads,Lead_Generation,Enterprise,RJ,2,1858.05,active,2023-07
29642,2023-07-28,TikTok Ads,Lead_Generation,Mid-Market,ES,1,395.62,active,2023-07
29643,2023-07-28,TikTok Ads,Lead_Generation,Enterprise,RJ,2,2626.76,active,2023-07
29644,2023-07-28,TikTok Ads,Lead_Generation,Mid-Market,SP,2,1722.71,active,2023-07
29645,2023-07-28,TikTok Ads,Lead_Generation,Enterprise,SP,2,1560.61,active,2023-07
29646,2023-07-28,TikTok Ads,Lead_Generation,SMB,GO,2,209.97,active,2023-07
29647,2023-07-28,TikTok Ads,Lead_Generation,Mid-Market,SP,4,2756.7,churned,2023-07
29648,2023-07-28,TikTok Ads,Lead_Generation,Mid-Market,PR,2,1517.54,churned,2023-07
29649,2023-07-28,TikTok Ads,Lead_Generation,SMB,RJ,1,310.1,churned,2023-07
29650,2023-07-28,TikTok Ads,Performance_Search,Mid-Market,DF,2,580.65,active,2023-07
29651,2023-07-28,TikTok Ads,Performance_Search,Mid-Market,CE,2,1486.85,churned,2023-07
29652,2023-07-28,TikTok Ads,Performance_Search,Mid-Market,SP,2,510.44,active,2023-07
29653,2023-07-28,TikTok Ads,Performance_Search,Mid-Market,PR,2,718.13,active,2023-07
29654,2023-07-28,TikTok Ads,Performance_Search,SMB,RJ,2,380.22,active,2023-07
29655,2023-07-28,TikTok Ads,Performance_Search,Mid-Market,SP,1,373.43,churned,2023-07
29656,2023-07-28,TikTok Ads,Performance_Search,SMB,SP,1,128.47,active,2023-07
29657,2023-07-28,TikTok Ads,Performance_Search,SMB,SP,2,335.93,active,2023-07
29658,2023-07-28,TikTok Ads,Performance_Search,Mid-Market,PE,1,302.76,churned,2023-07
29659,2023-07-28,TikTok Ads,Performance_Search,SMB,SP,1,264.21,churned,2023-07
29660,2023-07-28,TikTok Ads,Performance_Search,Enterprise,SP,2,2821.71,churned,2023-07
29661,2023-07-28,TikTok Ads,Performance_Search,Mid-Market,CE,3,1181.39,churned,2023-07
29662,2023-07-28,TikTok Ads,Performance_Search,SMB,RJ,1,367.86,active,2023-07
29663,2023-07-28,TikTok Ads,Performance_Search,Mid-Market,RJ,2,1163.62,active,2023-07
29664,2023-07-28,TikTok Ads,Performance_Shopping,SMB,MG,1,320.65,active,2023-07
29665,2023-07-28,TikTok Ads,Performance_Shopping,Mid-Market,RS,2,1919.69,churned,2023-07
29666,2023-07-28,TikTok Ads,Performance_Shopping,Mid-Market,MG,1,298.56,active,2023-07
29667,2023-07-28,TikTok Ads,Performance_Shopping,SMB,SP,1,212.55,active,2023-07
29668,2023-07-28,TikTok Ads,Performance_Shopping,Enterprise,SP,1,841.38,active,2023-07
29669,2023-07-28,TikTok Ads,Performance_Shopping,Mid-Market,BA,2,1901.82,churned,2023-07
29670,2023-07-28,TikTok Ads,Performance_Shopping,SMB,BA,1,138.29,active,2023-07
29671,2023-07-28,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,227.8,active,2023-07
29672,2023-07-28,TikTok Ads,Performance_Shopping,Mid-Market,MG,2,605.4,active,2023-07
29673,2023-07-28,TikTok Ads,Performance_Shopping,SMB,SC,2,422.83,active,2023-07
29674,2023-07-28,TikTok Ads,Performance_Shopping,Mid-Market,PE,2,1604.13,active,2023-07
29675,2023-07-28,TikTok Ads,Performance_Shopping,SMB,PR,2,427.84,active,2023-07
29676,2023-07-28,TikTok Ads,Performance_Shopping,SMB,SP,3,1046.41,active,2023-07
29677,2023-07-28,TikTok Ads,Performance_Shopping,SMB,SP,3,812.43,churned,2023-07
29678,2023-07-28,TikTok Ads,Performance_Shopping,SMB,SC,1,93.89,active,2023-07
29679,2023-07-28,TikTok Ads,Performance_Shopping,SMB,SC,1,301.62,active,2023-07
29680,2023-07-28,TikTok Ads,Performance_Shopping,Mid-Market,MG,1,231.66,active,2023-07
29681,2023-07-28,TikTok Ads,Remarketing_Display,SMB,SP,2,412.7,churned,2023-07
29682,2023-07-28,TikTok Ads,Remarketing_Display,SMB,BA,1,318.77,active,2023-07
29683,2023-07-28,TikTok Ads,Remarketing_Display,Mid-Market,BA,3,1432.99,active,2023-07
29684,2023-07-28,TikTok Ads,Remarketing_Display,Mid-Market,SP,2,663.09,churned,2023-07
29685,2023-07-28,TikTok Ads,Remarketing_Display,Enterprise,RS,2,2221.03,churned,2023-07
29686,2023-07-28,TikTok Ads,Remarketing_Display,SMB,RS,1,309.19,churned,2023-07
29687,2023-07-28,TikTok Ads,Remarketing_Display,Mid-Market,RJ,1,1203.99,churned,2023-07
29688,2023-07-28,TikTok Ads,Remarketing_Display,Mid-Market,PR,1,210.41,active,2023-07
29689,2023-07-28,TikTok Ads,Video_Awareness_Amplo,SMB,BA,2,491.56,churned,2023-07
29690,2023-07-28,TikTok Ads,Video_Awareness_Amplo,SMB,BA,1,134.77,active,2023-07
29691,2023-07-28,TikTok Ads,Video_Awareness_Amplo,Mid-Market,CE,1,899.96,churned,2023-07
29692,2023-07-29,Google Ads,Display_Generico,Mid-Market,BA,1,365.83,churned,2023-07
29693,2023-07-29,Google Ads,Lead_Generation,SMB,SP,1,267.86,active,2023-07
29694,2023-07-29,Google Ads,Lead_Generation,Mid-Market,SP,1,738.14,active,2023-07
29695,2023-07-29,Google Ads,Lead_Generation,Enterprise,RJ,1,1421.32,active,2023-07
29696,2023-07-29,Google Ads,Performance_Search,SMB,SP,3,642.55,churned,2023-07
29697,2023-07-29,Google Ads,Performance_Search,Enterprise,MG,2,2483.12,churned,2023-07
29698,2023-07-29,Google Ads,Performance_Search,Mid-Market,SP,3,1664.31,churned,2023-07
29699,2023-07-29,Google Ads,Performance_Search,Mid-Market,SP,2,1221.75,active,2023-07
29700,2023-07-29,Google Ads,Performance_Search,SMB,MG,1,143.06,active,2023-07
29701,2023-07-29,Google Ads,Performance_Search,Enterprise,SC,1,1272.92,active,2023-07
29702,2023-07-29,Google Ads,Performance_Shopping,SMB,DF,1,396.13,churned,2023-07
29703,2023-07-29,Google Ads,Performance_Shopping,SMB,MG,2,371.16,churned,2023-07
29704,2023-07-29,Google Ads,Performance_Shopping,Enterprise,BA,2,1965.0,churned,2023-07
29705,2023-07-29,Google Ads,Remarketing_Display,SMB,MG,2,219.58,active,2023-07
29706,2023-07-29,Meta Ads,Display_Generico,Mid-Market,SP,3,1626.42,active,2023-07
