Data,Canal,Campanha,Investimento,Impressoes,Cliques,Conversoes,Pedidos,Receita,Novos_Clientes
2023-04-21,Meta Ads,Lead_Generation,967.94,1693,504,69,14.0,5608.9800000000005,3.0
2023-04-21,Meta Ads,Performance_Search,759.33,1384,454,94,20.0,7107.6900000000005,11.0
2023-04-21,Meta Ads,Performance_Shopping,1158.17,1929,673,105,18.0,10568.69,13.0
2023-04-21,Meta Ads,Remarketing_Display,387.13,7930,235,53,10.0,1799.32,9.0
2023-04-21,Meta Ads,Video_Awareness_Amplo,1471.72,38720,902,29,11.0,5102.8,6.0
2023-04-21,TikTok Ads,Display_Generico,1336.79,31134,1054,34,4.0,2217.91,3.0
2023-04-21,TikTok Ads,Lead_Generation,628.15,1407,555,97,36.0,17154.670000000002,25.0
2023-04-21,TikTok Ads,Performance_Search,787.53,1459,608,151,30.0,8407.45,22.0
2023-04-21,TikTok Ads,Performance_Shopping,600.11,1211,462,89,25.0,9405.7,19.0
2023-04-21,TikTok Ads,Remarketing_Display,464.1,11048,367,105,24.0,6446.39,16.0
2023-04-21,TikTok Ads,Video_Awareness_Amplo,1635.6,39526,1276,53,15.0,6252.8,10.0
2023-04-22,Google Ads,Display_Generico,1008.92,13961,444,13,2.0,714.98,1.0
2023-04-22,Google Ads,Lead_Generation,581.66,649,239,38,4.0,1151.65,2.0
2023-04-22,Google Ads,Performance_Search,442.99,569,184,38,15.0,5329.0,10.0
2023-04-22,Google Ads,Performance_Shopping,412.62,438,166,29,14.0,5372.21,10.0
2023-04-22,Google Ads,Remarketing_Display,270.04,4430,104,28,8.0,3153.71,7.0
2023-04-22,Google Ads,Video_Awareness_Amplo,977.71,13807,414,17,6.0,2088.17,4.0
2023-04-22,Meta Ads,Display_Generico,762.85,16040,459,11,3.0,780.55,2.0
2023-04-22,Meta Ads,Lead_Generation,560.92,943,293,46,14.0,9954.74,12.0
2023-04-22,Meta Ads,Performance_Search,536.8,917,291,62,17.0,4195.14,13.0
2023-04-22,Meta Ads,Performance_Shopping,548.41,839,285,47,17.0,6991.18,11.0
2023-04-22,Meta Ads,Remarketing_Display,193.09,3766,109,23,7.0,2416.04,6.0
2023-04-22,Meta Ads,Video_Awareness_Amplo,777.0,16772,403,15,4.0,2829.1800000000003,3.0
2023-04-22,TikTok Ads,Display_Generico,812.67,23703,715,23,4.0,840.16,3.0
2023-04-22,TikTok Ads,Lead_Generation,766.16,1523,614,112,23.0,10393.5,16.0
2023-04-22,TikTok Ads,Performance_Search,775.33,1961,677,170,39.0,11305.84,26.0
2023-04-22,TikTok Ads,Performance_Shopping,526.33,1202,476,90,25.0,10765.42,13.0
2023-04-22,TikTok Ads,Remarketing_Display,293.57,10166,263,67,16.0,6261.68,8.0
2023-04-22,TikTok Ads,Video_Awareness_Amplo,975.0,23789,853,35,14.0,4736.07,9.0
2023-04-23,Google Ads,Display_Generico,800.3,13874,344,9,4.0,1259.94,3.0
2023-04-23,Google Ads,Lead_Generation,600.99,692,236,40,13.0,4436.62,7.0
2023-04-23,Google Ads,Performance_Search,768.7,975,340,72,11.0,3708.43,7.0
2023-04-23,Google Ads,Performance_Shopping,525.45,599,207,38,12.0,7516.96,6.0
2023-04-23,Google Ads,Remarketing_Display,271.99,3277,104,24,4.0,1964.2799999999997,3.0
2023-04-23,Google Ads,Video_Awareness_Amplo,1003.19,11740,388,16,2.0,440.28999999999996,2.0
2023-04-23,Meta Ads,Display_Generico,1068.07,25807,581,15,4.0,2104.57,2.0
2023-04-23,Meta Ads,Lead_Generation,698.33,1128,353,49,10.0,4379.26,6.0
2023-04-23,Meta Ads,Performance_Search,338.46,506,174,34,14.0,7163.92,8.0
2023-04-23,Meta Ads,Performance_Shopping,589.85,928,299,55,13.0,7025.8,9.0
2023-04-23,Meta Ads,Remarketing_Display,170.01,4001,100,22,10.0,4145.33,6.0
2023-04-23,Meta Ads,Video_Awareness_Amplo,1035.73,21292,545,18,2.0,382.72,1.0
2023-04-23,TikTok Ads,Display_Generico,1104.44,28770,972,32,11.0,5364.13,5.0
2023-04-23,TikTok Ads,Lead_Generation,447.36,1177,414,84,30.0,9857.6,20.0
2023-04-23,TikTok Ads,Performance_Search,772.51,1670,623,144,43.0,19728.5,31.0
2023-04-23,TikTok Ads,Performance_Shopping,658.24,1627,578,121,32.0,12947.19,21.0
2023-04-23,TikTok Ads,Remarketing_Display,202.5,6367,164,46,12.0,3458.6499999999996,8.0
2023-04-23,TikTok Ads,Video_Awareness_Amplo,1161.33,30423,992,39,10.0,5519.57,7.0
2023-04-24,Google Ads,Display_Generico,1053.18,12330,386,10,1.0,890.03,0.0
2023-04-24,Google Ads,Lead_Generation,715.52,854,301,54,8.0,3155.78,5.0
2023-04-24,Google Ads,Performance_Search,770.08,796,281,59,11.0,7080.21,9.0
2023-04-24,Google Ads,Performance_Shopping,570.14,608,219,40,10.0,2252.12,6.0
2023-04-24,Google Ads,Remarketing_Display,471.15,8061,208,56,4.0,1538.01,2.0
2023-04-24,Google Ads,Video_Awareness_Amplo,1567.82,23823,641,27,4.0,1975.46,1.0
2023-04-24,Meta Ads,Display_Generico,1165.49,29579,618,15,4.0,1957.42,1.0
2023-04-24,Meta Ads,Lead_Generation,835.39,1468,483,70,12.0,4654.32,6.0
2023-04-24,Meta Ads,Performance_Search,1180.54,2248,708,139,24.0,7693.42,13.0
2023-04-24,Meta Ads,Performance_Shopping,755.64,1479,431,76,13.0,4832.17,8.0
2023-04-24,Meta Ads,Remarketing_Display,346.85,7109,205,48,8.0,2722.96,6.0
2023-04-24,Meta Ads,Video_Awareness_Amplo,971.74,27375,580,22,10.0,3975.71,6.0
2023-04-24,TikTok Ads,Display_Generico,1127.69,26796,957,30,8.0,3494.0800000000004,6.0
2023-04-24,TikTok Ads,Lead_Generation,973.71,2195,847,144,21.0,7771.58,15.0
2023-04-24,TikTok Ads,Performance_Search,692.24,1720,620,163,42.0,15323.91,19.0
2023-04-24,TikTok Ads,Performance_Shopping,859.86,1802,736,150,33.0,11222.98,24.0
2023-04-24,TikTok Ads,Remarketing_Display,322.4,9856,285,75,13.0,4984.7,4.0
2023-04-24,TikTok Ads,Video_Awareness_Amplo,1527.31,51730,1338,53,9.0,4186.75,8.0
2023-04-25,Google Ads,Display_Generico,1261.75,18882,499,13,3.0,1430.04,3.0
2023-04-25,Google Ads,Lead_Generation,1114.24,1472,474,86,14.0,7318.02,8.0
2023-04-25,Google Ads,Performance_Search,704.27,923,302,69,11.0,3637.12,9.0
2023-04-25,Google Ads,Performance_Shopping,494.47,570,195,37,10.0,6733.45,8.0
2023-04-25,Google Ads,Remarketing_Display,377.42,6068,156,40,9.0,4528.36,8.0
2023-04-25,Google Ads,Video_Awareness_Amplo,1464.13,23588,582,23,3.0,1424.22,1.0
2023-04-25,Meta Ads,Display_Generico,1737.89,30452,911,26,5.0,3740.05,1.0
2023-04-25,Meta Ads,Lead_Generation,724.22,1288,389,60,7.0,3952.27,6.0
2023-04-25,Meta Ads,Performance_Search,1060.39,1964,578,115,14.0,3968.26,11.0
2023-04-25,Meta Ads,Performance_Shopping,992.13,1584,520,82,16.0,5424.91,13.0
2023-04-25,Meta Ads,Remarketing_Display,413.01,10660,221,48,4.0,1965.95,2.0
2023-04-25,Meta Ads,Video_Awareness_Amplo,975.02,21370,528,20,4.0,820.81,3.0
2023-04-25,TikTok Ads,Display_Generico,1024.87,27372,839,29,7.0,2374.7799999999997,5.0
2023-04-25,TikTok Ads,Lead_Generation,926.03,2016,742,127,25.0,8553.22,17.0
2023-04-25,TikTok Ads,Performance_Search,665.44,1299,505,129,25.0,7311.75,15.0
2023-04-25,TikTok Ads,Performance_Shopping,545.02,1211,484,91,18.0,7337.72,10.0
2023-04-25,TikTok Ads,Remarketing_Display,438.78,12534,405,108,14.0,5796.28,9.0
2023-04-25,TikTok Ads,Video_Awareness_Amplo,1396.85,40533,1182,47,6.0,2311.59,5.0
2023-04-26,Google Ads,Display_Generico,1488.11,25443,578,18,4.0,1438.8200000000002,2.0
2023-04-26,Google Ads,Lead_Generation,534.38,615,227,41,7.0,3761.6699999999996,3.0
2023-04-26,Google Ads,Performance_Search,726.11,704,265,56,9.0,5087.68,7.0
2023-04-26,Google Ads,Performance_Shopping,908.86,980,339,58,9.0,2646.76,8.0
2023-04-26,Google Ads,Remarketing_Display,259.49,3097,103,26,8.0,2387.9700000000003,5.0
2023-04-26,Google Ads,Video_Awareness_Amplo,1632.29,22579,685,25,5.0,1915.52,3.0
2023-04-26,Meta Ads,Display_Generico,1076.67,25453,575,15,1.0,1397.94,0.0
2023-04-26,Meta Ads,Lead_Generation,1111.1,1714,588,89,20.0,7806.780000000001,12.0
2023-04-26,Meta Ads,Performance_Search,512.22,1008,302,57,20.0,6266.71,14.0
2023-04-26,Meta Ads,Performance_Shopping,786.17,1368,436,71,17.0,6927.38,12.0
2023-04-26,Meta Ads,Remarketing_Display,248.54,5502,135,29,6.0,2925.0,3.0
2023-04-26,Meta Ads,Video_Awareness_Amplo,1020.94,24437,532,20,2.0,568.0699999999999,2.0
2023-04-26,TikTok Ads,Display_Generico,1784.26,41393,1415,42,4.0,2029.7,2.0
2023-04-26,TikTok Ads,Lead_Generation,1078.23,2496,888,164,27.0,9487.72,13.0
2023-04-26,TikTok Ads,Performance_Search,1109.14,2333,930,230,35.0,12571.81,25.0
2023-04-26,TikTok Ads,Performance_Shopping,1064.83,2237,899,186,24.0,9007.8,17.0
2023-04-26,TikTok Ads,Remarketing_Display,468.74,13057,391,113,16.0,4839.55,11.0
2023-04-26,TikTok Ads,Video_Awareness_Amplo,1361.46,32022,1102,44,11.0,4814.53,6.0
2023-04-27,Google Ads,Display_Generico,1488.66,26707,645,19,1.0,350.99,0.0
2023-04-27,Google Ads,Lead_Generation,857.65,938,325,58,14.0,4320.08,12.0
2023-04-27,Google Ads,Performance_Search,1100.59,1325,436,92,17.0,7853.98,12.0
2023-04-27,Google Ads,Performance_Shopping,687.26,856,273,48,6.0,2122.79,4.0
2023-04-27,Google Ads,Remarketing_Display,437.77,7515,188,46,14.0,4791.42,7.0
2023-04-27,Google Ads,Video_Awareness_Amplo,1301.47,17160,496,19,7.0,1566.59,4.0
2023-04-27,Meta Ads,Display_Generico,1776.79,33133,946,26,5.0,2996.51,3.0
2023-04-27,Meta Ads,Lead_Generation,914.11,1692,553,77,12.0,4067.76,8.0
2023-04-27,Meta Ads,Performance_Search,606.72,1095,356,69,15.0,4480.88,9.0
2023-04-27,Meta Ads,Performance_Shopping,856.06,1540,509,93,17.0,5652.94,12.0
2023-04-27,Meta Ads,Remarketing_Display,303.79,5546,169,36,5.0,962.8,2.0
2023-04-27,Meta Ads,Video_Awareness_Amplo,1464.47,28049,821,32,3.0,764.97,3.0
2023-04-27,TikTok Ads,Display_Generico,1621.41,39678,1332,40,4.0,760.25,1.0
2023-04-27,TikTok Ads,Lead_Generation,736.77,1757,619,105,25.0,10289.11,12.0
2023-04-27,TikTok Ads,Performance_Search,844.55,1674,647,157,37.0,14557.3,26.0
2023-04-27,TikTok Ads,Performance_Shopping,812.27,2097,718,142,25.0,8957.89,14.0
2023-04-27,TikTok Ads,Remarketing_Display,364.6,10445,311,93,16.0,6219.12,9.0
2023-04-27,TikTok Ads,Video_Awareness_Amplo,1449.34,46875,1270,50,12.0,6775.900000000001,8.0
2023-04-28,Google Ads,Display_Generico,1194.27,17056,507,14,3.0,2907.48,1.0
2023-04-28,Google Ads,Lead_Generation,809.09,992,357,59,13.0,4377.31,8.0
2023-04-28,Google Ads,Performance_Search,577.43,742,240,57,11.0,3574.5,5.0
2023-04-28,Google Ads,Performance_Shopping,706.6,927,305,58,7.0,3205.67,5.0
2023-04-28,Google Ads,Remarketing_Display,256.97,2864,95,22,4.0,1512.88,3.0
2023-04-28,Google Ads,Video_Awareness_Amplo,1117.86,14967,430,18,7.0,1344.42,4.0
2023-04-28,Meta Ads,Display_Generico,1807.53,42320,1056,28,6.0,1733.34,4.0
2023-04-28,Meta Ads,Lead_Generation,1180.1,1984,606,98,14.0,6063.4400000000005,10.0
2023-04-28,Meta Ads,Performance_Search,568.11,900,298,54,20.0,7855.04,15.0
2023-04-28,Meta Ads,Performance_Shopping,986.4,1589,554,87,21.0,6820.44,18.0
2023-04-28,Meta Ads,Remarketing_Display,396.74,7431,225,48,5.0,2283.0299999999997,4.0
2023-04-28,Meta Ads,Video_Awareness_Amplo,1215.29,32858,747,25,7.0,2041.7400000000002,5.0
2023-04-28,TikTok Ads,Display_Generico,1161.75,30257,1034,31,11.0,3884.8,8.0
2023-04-28,TikTok Ads,Lead_Generation,1005.06,2278,795,149,31.0,12758.72,26.0
2023-04-28,TikTok Ads,Performance_Search,804.39,1755,717,180,36.0,11732.47,25.0
2023-04-28,TikTok Ads,Performance_Shopping,544.73,1123,440,100,33.0,11085.89,24.0
2023-04-28,TikTok Ads,Remarketing_Display,242.23,5954,212,63,18.0,6760.82,12.0
2023-04-28,TikTok Ads,Video_Awareness_Amplo,1362.13,39240,1043,50,7.0,1553.3799999999999,4.0
2023-04-29,Google Ads,Display_Generico,1019.41,15090,392,11,1.0,220.07,0.0
2023-04-29,Google Ads,Lead_Generation,745.29,948,311,54,12.0,4951.26,8.0
2023-04-29,Google Ads,Performance_Search,782.19,945,309,65,19.0,6846.82,9.0
2023-04-29,Google Ads,Performance_Shopping,513.85,636,213,44,12.0,2896.0,6.0
2023-04-29,Google Ads,Remarketing_Display,181.05,3079,69,17,5.0,2033.27,2.0
2023-04-29,Google Ads,Video_Awareness_Amplo,1153.09,15442,425,18,3.0,427.7,2.0
2023-04-29,Meta Ads,Display_Generico,702.76,14307,362,10,4.0,1031.59,2.0
2023-04-29,Meta Ads,Lead_Generation,576.28,936,302,44,11.0,4268.13,6.0
2023-04-29,Meta Ads,Performance_Search,526.96,996,297,57,19.0,7076.01,16.0
2023-04-29,Meta Ads,Performance_Shopping,567.03,1099,348,62,13.0,6655.63,7.0
2023-04-29,Meta Ads,Remarketing_Display,263.73,4766,142,28,12.0,5406.16,8.0
2023-04-29,Meta Ads,Video_Awareness_Amplo,949.77,17725,509,18,6.0,776.39,4.0
2023-04-29,TikTok Ads,Display_Generico,721.59,17245,557,19,5.0,3375.4900000000002,3.0
2023-04-29,TikTok Ads,Lead_Generation,345.55,703,282,56,25.0,9086.74,16.0
2023-04-29,TikTok Ads,Performance_Search,501.4,1032,416,98,27.0,14754.41,19.0
2023-04-29,TikTok Ads,Performance_Shopping,496.73,1093,450,86,29.0,8910.57,19.0
2023-04-29,TikTok Ads,Remarketing_Display,258.73,7486,219,62,13.0,5029.12,10.0
2023-04-29,TikTok Ads,Video_Awareness_Amplo,894.52,20819,739,35,11.0,3407.81,6.0
2023-04-30,Google Ads,Display_Generico,882.58,11030,355,11,5.0,2225.79,4.0
2023-04-30,Google Ads,Lead_Generation,441.09,443,167,26,14.0,6006.45,8.0
2023-04-30,Google Ads,Performance_Search,525.0,639,219,47,10.0,6617.87,5.0
2023-04-30,Google Ads,Performance_Shopping,449.04,500,188,32,15.0,8758.69,6.0
2023-04-30,Google Ads,Remarketing_Display,263.34,4265,112,25,9.0,1821.71,6.0
2023-04-30,Google Ads,Video_Awareness_Amplo,909.79,11006,351,12,3.0,1732.13,2.0
2023-04-30,Meta Ads,Display_Generico,979.66,20434,506,14,3.0,890.75,3.0
2023-04-30,Meta Ads,Lead_Generation,526.59,897,298,43,14.0,4489.06,7.0
2023-04-30,Meta Ads,Performance_Search,503.68,769,258,51,14.0,6295.9,8.0
2023-04-30,Meta Ads,Performance_Shopping,563.37,1002,322,56,15.0,4914.63,6.0
2023-04-30,Meta Ads,Remarketing_Display,222.65,4027,118,24,12.0,4116.65,8.0
2023-04-30,Meta Ads,Video_Awareness_Amplo,1173.56,30918,707,27,3.0,836.77,2.0
2023-04-30,TikTok Ads,Display_Generico,647.02,19722,549,19,9.0,4783.36,3.0
2023-04-30,TikTok Ads,Lead_Generation,447.44,912,359,63,25.0,10575.67,17.0
2023-04-30,TikTok Ads,Performance_Search,765.25,2019,693,156,32.0,9758.57,20.0
2023-04-30,TikTok Ads,Performance_Shopping,783.0,1833,697,155,33.0,12533.13,22.0
2023-04-30,TikTok Ads,Remarketing_Display,160.18,4695,130,38,20.0,7342.36,10.0
2023-04-30,TikTok Ads,Video_Awareness_Amplo,1067.63,28300,897,40,9.0,3365.88,4.0
2023-05-01,Google Ads,Display_Generico,1487.66,26175,632,20,5.0,3588.84,5.0
2023-05-01,Google Ads,Lead_Generation,678.88,782,267,44,11.0,2620.82,6.0
2023-05-01,Google Ads,Performance_Search,1133.81,1376,460,96,18.0,6491.45,10.0
2023-05-01,Google Ads,Performance_Shopping,912.97,1064,368,64,10.0,3017.2,5.0
2023-05-01,Google Ads,Remarketing_Display,434.81,7477,184,45,5.0,2816.71,4.0
2023-05-01,Google Ads,Video_Awareness_Amplo,1396.06,24913,568,22,4.0,2037.6399999999999,4.0
2023-05-01,Meta Ads,Display_Generico,1020.18,23918,533,14,4.0,1952.7499999999998,4.0
2023-05-01,Meta Ads,Lead_Generation,615.06,1015,327,46,16.0,6304.62,10.0
2023-05-01,Meta Ads,Performance_Search,926.61,1524,508,94,13.0,4212.43,8.0
2023-05-01,Meta Ads,Performance_Shopping,697.44,1044,364,57,12.0,5972.64,9.0
2023-05-01,Meta Ads,Remarketing_Display,378.91,10571,223,48,5.0,1558.44,1.0
2023-05-01,Meta Ads,Video_Awareness_Amplo,1310.34,30153,715,23,4.0,2338.3900000000003,4.0
2023-05-01,TikTok Ads,Display_Generico,1244.56,31048,1036,34,6.0,2697.08,2.0
2023-05-01,TikTok Ads,Lead_Generation,1210.28,2580,946,167,30.0,11662.98,24.0
2023-05-01,TikTok Ads,Performance_Search,675.22,1602,600,149,42.0,19887.72,29.0
2023-05-01,TikTok Ads,Performance_Shopping,706.23,1709,652,139,26.0,9398.16,18.0
2023-05-01,TikTok Ads,Remarketing_Display,496.61,13511,406,113,14.0,4491.83,7.0
2023-05-01,TikTok Ads,Video_Awareness_Amplo,1072.03,25058,855,36,10.0,3799.9,6.0
2023-05-02,Google Ads,Display_Generico,1327.21,22730,554,17,4.0,895.1000000000001,3.0
2023-05-02,Google Ads,Lead_Generation,1163.09,1296,445,71,11.0,5419.58,7.0
2023-05-02,Google Ads,Performance_Search,1010.07,1086,410,96,16.0,7298.68,10.0
2023-05-02,Google Ads,Performance_Shopping,904.8,923,348,66,18.0,8165.22,9.0
2023-05-02,Google Ads,Remarketing_Display,332.25,5067,126,30,5.0,2455.55,3.0
2023-05-02,Google Ads,Video_Awareness_Amplo,1235.21,18636,498,21,1.0,1343.57,0.0
2023-05-02,Meta Ads,Display_Generico,1234.64,24200,733,21,1.0,123.74,0.0
2023-05-02,Meta Ads,Lead_Generation,599.79,1106,362,52,12.0,3531.4399999999996,9.0
2023-05-02,Meta Ads,Performance_Search,802.84,1654,486,97,14.0,4189.3099999999995,11.0
2023-05-02,Meta Ads,Performance_Shopping,960.92,1717,542,84,18.0,6097.37,13.0
2023-05-02,Meta Ads,Remarketing_Display,383.69,9631,212,43,7.0,4593.02,3.0
2023-05-02,Meta Ads,Video_Awareness_Amplo,1216.1,30889,699,25,2.0,429.46,2.0
2023-05-02,TikTok Ads,Display_Generico,1874.2,48935,1650,52,9.0,3240.21,6.0
2023-05-02,TikTok Ads,Lead_Generation,928.18,1900,787,136,23.0,7821.24,15.0
2023-05-02,TikTok Ads,Performance_Search,520.88,1097,419,109,29.0,10954.73,21.0
2023-05-02,TikTok Ads,Performance_Shopping,630.77,1230,495,95,28.0,12575.98,16.0
2023-05-02,TikTok Ads,Remarketing_Display,353.84,11489,315,82,21.0,12367.52,14.0
2023-05-02,TikTok Ads,Video_Awareness_Amplo,1138.7,31521,885,40,9.0,4543.21,4.0
2023-05-03,Google Ads,Display_Generico,1688.18,25517,709,23,1.0,105.02,1.0
2023-05-03,Google Ads,Lead_Generation,609.96,750,243,41,5.0,2079.91,3.0
2023-05-03,Google Ads,Performance_Search,935.93,1075,376,86,18.0,5639.8,10.0
2023-05-03,Google Ads,Performance_Shopping,572.62,585,221,38,8.0,2997.8,5.0
2023-05-03,Google Ads,Remarketing_Display,288.59,4029,110,26,14.0,7541.1,8.0
2023-05-03,Google Ads,Video_Awareness_Amplo,1620.03,22406,606,25,2.0,392.47,1.0
2023-05-03,Meta Ads,Display_Generico,1789.94,38136,1035,26,10.0,5827.75,6.0
2023-05-03,Meta Ads,Lead_Generation,569.66,972,288,40,16.0,5546.02,14.0
2023-05-03,Meta Ads,Performance_Search,536.75,1069,322,62,10.0,4101.26,4.0
2023-05-03,Meta Ads,Performance_Shopping,1147.92,1991,657,117,13.0,1911.8600000000001,8.0
2023-05-03,Meta Ads,Remarketing_Display,401.3,8677,229,49,8.0,3550.48,5.0
2023-05-03,Meta Ads,Video_Awareness_Amplo,1358.63,33009,792,28,4.0,1010.54,2.0
2023-05-03,TikTok Ads,Display_Generico,1400.76,36160,1284,42,11.0,6234.349999999999,8.0
2023-05-03,TikTok Ads,Lead_Generation,520.45,1002,414,79,19.0,7150.64,14.0
2023-05-03,TikTok Ads,Performance_Search,1052.8,2115,875,192,48.0,16192.63,32.0
2023-05-03,TikTok Ads,Performance_Shopping,887.83,1764,727,138,26.0,11707.83,14.0
2023-05-03,TikTok Ads,Remarketing_Display,398.1,11334,309,91,16.0,7047.79,12.0
2023-05-03,TikTok Ads,Video_Awareness_Amplo,1037.68,27601,833,33,7.0,1677.31,4.0
2023-05-04,Google Ads,Display_Generico,1606.62,21766,713,19,2.0,201.68,1.0
2023-05-04,Google Ads,Lead_Generation,998.65,1083,411,64,11.0,2758.29,4.0
2023-05-04,Google Ads,Performance_Search,668.63,822,292,65,14.0,5963.05,10.0
2023-05-04,Google Ads,Performance_Shopping,889.86,890,334,64,10.0,3166.8599999999997,9.0
2023-05-04,Google Ads,Remarketing_Display,256.23,3618,98,24,3.0,675.34,2.0
2023-05-04,Google Ads,Video_Awareness_Amplo,1096.02,17040,453,17,8.0,1950.3,5.0
2023-05-04,Meta Ads,Display_Generico,1297.2,33366,709,20,1.0,332.67,0.0
2023-05-04,Meta Ads,Lead_Generation,1250.18,2408,695,98,9.0,3555.62,6.0
2023-05-04,Meta Ads,Performance_Search,950.11,1836,533,101,14.0,4987.55,10.0
2023-05-04,Meta Ads,Performance_Shopping,1121.12,1794,600,106,16.0,5474.25,8.0
2023-05-04,Meta Ads,Remarketing_Display,331.68,8594,200,47,6.0,3180.33,4.0
2023-05-04,Meta Ads,Video_Awareness_Amplo,1335.28,24058,685,25,6.0,1740.4,5.0
2023-05-04,TikTok Ads,Display_Generico,1478.72,42671,1357,47,3.0,1316.24,1.0
2023-05-04,TikTok Ads,Lead_Generation,896.19,1863,700,132,23.0,11490.1,20.0
2023-05-04,TikTok Ads,Performance_Search,966.5,2010,785,194,23.0,7127.82,15.0
2023-05-04,TikTok Ads,Performance_Shopping,926.28,1767,703,155,30.0,11457.960000000001,20.0
2023-05-04,TikTok Ads,Remarketing_Display,473.73,16496,418,114,12.0,3469.89,9.0
2023-05-04,TikTok Ads,Video_Awareness_Amplo,1151.47,29836,941,38,4.0,1929.06,1.0
2023-05-05,Google Ads,Display_Generico,1280.71,15311,477,15,2.0,1651.32,0.0
2023-05-05,Google Ads,Lead_Generation,856.93,932,350,64,11.0,4027.56,6.0
2023-05-05,Google Ads,Performance_Search,599.71,636,218,45,18.0,6511.98,13.0
2023-05-05,Google Ads,Performance_Shopping,636.04,687,246,48,10.0,3142.6,8.0
2023-05-05,Google Ads,Remarketing_Display,275.27,3811,102,24,5.0,991.85,3.0
2023-05-05,Google Ads,Video_Awareness_Amplo,1229.61,18999,484,20,1.0,840.5,1.0
2023-05-05,Meta Ads,Display_Generico,1517.92,42588,923,25,3.0,707.17,3.0
2023-05-05,Meta Ads,Lead_Generation,928.62,1531,499,79,12.0,5813.31,10.0
2023-05-05,Meta Ads,Performance_Search,510.04,900,279,53,25.0,8952.16,16.0
2023-05-05,Meta Ads,Performance_Shopping,995.48,1578,516,94,18.0,6489.24,12.0
2023-05-05,Meta Ads,Remarketing_Display,319.94,7053,177,35,13.0,5288.88,9.0
2023-05-05,Meta Ads,Video_Awareness_Amplo,1255.49,30587,761,27,5.0,997.6700000000001,3.0
2023-05-05,TikTok Ads,Display_Generico,1313.41,39362,1099,36,7.0,1479.1799999999998,4.0
2023-05-05,TikTok Ads,Lead_Generation,1126.85,2552,922,162,20.0,7938.22,12.0
2023-05-05,TikTok Ads,Performance_Search,755.52,1542,603,141,28.0,10235.210000000001,18.0
2023-05-05,TikTok Ads,Performance_Shopping,1078.95,2235,873,184,35.0,11080.48,25.0
2023-05-05,TikTok Ads,Remarketing_Display,255.88,7095,205,61,25.0,10407.34,13.0
2023-05-05,TikTok Ads,Video_Awareness_Amplo,1158.44,34370,881,42,9.0,2893.91,5.0
2023-05-06,Google Ads,Display_Generico,717.53,11823,270,8,2.0,1516.04,0.0
2023-05-06,Google Ads,Lead_Generation,370.29,486,162,25,16.0,5910.36,10.0
2023-05-06,Google Ads,Performance_Search,779.61,847,310,67,15.0,7506.51,10.0
2023-05-06,Google Ads,Performance_Shopping,639.73,785,264,50,8.0,4692.570000000001,8.0
2023-05-06,Google Ads,Remarketing_Display,246.37,3787,97,23,4.0,1273.34,3.0
2023-05-06,Google Ads,Video_Awareness_Amplo,814.68,10886,303,11,3.0,493.72,2.0
2023-05-06,Meta Ads,Display_Generico,741.42,14011,427,10,2.0,476.9,2.0
2023-05-06,Meta Ads,Lead_Generation,381.91,590,198,28,13.0,5844.83,11.0
2023-05-06,Meta Ads,Performance_Search,584.28,1024,332,60,16.0,7571.41,10.0
2023-05-06,Meta Ads,Performance_Shopping,820.77,1488,462,82,25.0,9149.81,11.0
2023-05-06,Meta Ads,Remarketing_Display,224.29,4615,116,27,7.0,2474.86,5.0
2023-05-06,Meta Ads,Video_Awareness_Amplo,920.34,22975,564,20,8.0,2736.49,3.0
2023-05-06,TikTok Ads,Display_Generico,948.11,29013,795,26,8.0,2713.44,5.0
2023-05-06,TikTok Ads,Lead_Generation,784.01,1521,610,111,26.0,10348.57,18.0
2023-05-06,TikTok Ads,Performance_Search,799.12,1640,663,161,34.0,9799.72,27.0
2023-05-06,TikTok Ads,Performance_Shopping,349.02,782,302,68,22.0,8712.31,15.0
2023-05-06,TikTok Ads,Remarketing_Display,305.73,9964,269,69,18.0,6286.57,10.0
2023-05-06,TikTok Ads,Video_Awareness_Amplo,675.35,17292,607,28,7.0,3465.04,4.0
2023-05-07,Google Ads,Display_Generico,787.81,11303,308,8,3.0,754.58,1.0
