date,channel,campaign,spend,impressions,clicks,conversions,cpc,ctr,cvr
2023-04-06,Google Ads,Remarketing_Display,386.16,6736,168,45,2.29,0.0249,0.2716
2023-04-06,Google Ads,Lead_Generation,1141.14,1365,432,70,2.64,0.3164,0.1641
2023-04-06,Google Ads,Display_Generico,1496.78,19209,626,19,2.39,0.0326,0.0308
2023-04-06,Google Ads,Video_Awareness_Amplo,1026.78,11440,379,13,2.7,0.0331,0.0366
2023-04-06,Meta Ads,Performance_Search,868.69,1603,502,93,1.73,0.3131,0.1853
2023-04-06,Meta Ads,Performance_Shopping,901.81,1430,458,71,1.96,0.3202,0.1567
2023-04-06,Meta Ads,Remarketing_Display,391.23,7659,224,49,1.74,0.0292,0.2221
2023-04-06,Meta Ads,Lead_Generation,622.71,1091,368,53,1.69,0.3372,0.1458
2023-04-06,Meta Ads,Display_Generico,1614.5,40085,953,25,1.69,0.0238,0.0268
2023-04-06,Meta Ads,Video_Awareness_Amplo,1763.24,39870,901,31,1.96,0.0226,0.035
2023-04-06,TikTok Ads,Performance_Search,591.24,1302,491,128,1.2,0.377,0.2614
2023-04-06,TikTok Ads,Performance_Shopping,1156.79,2599,986,222,1.17,0.3794,0.2256
2023-04-06,TikTok Ads,Remarketing_Display,436.32,14284,403,109,1.08,0.0282,0.2707
2023-04-06,TikTok Ads,Lead_Generation,649.43,1667,575,110,1.13,0.3449,0.1924
2023-04-06,TikTok Ads,Display_Generico,1187.89,40068,1087,38,1.09,0.0271,0.035
2023-04-06,TikTok Ads,Video_Awareness_Amplo,1685.72,47958,1409,67,1.2,0.0294,0.0482
2023-04-07,Google Ads,Performance_Search,628.31,793,266,54,2.36,0.3354,0.2056
2023-04-07,Google Ads,Performance_Shopping,757.85,781,280,52,2.71,0.3581,0.1867
2023-04-07,Google Ads,Remarketing_Display,467.16,8281,205,51,2.27,0.0248,0.2533
2023-04-07,Google Ads,Lead_Generation,928.97,1191,409,71,2.27,0.3432,0.1751
2023-04-07,Google Ads,Display_Generico,1556.04,23277,605,16,2.57,0.026,0.0276
2023-04-07,Google Ads,Video_Awareness_Amplo,1327.02,17356,573,22,2.31,0.033,0.0398
2023-04-07,Meta Ads,Performance_Search,712.85,1175,376,71,1.9,0.3199,0.1905
2023-04-07,Meta Ads,Performance_Shopping,1071.27,1673,554,86,1.93,0.3311,0.1555
2023-04-07,Meta Ads,Remarketing_Display,378.27,9095,199,42,1.89,0.0219,0.2128
2023-04-07,Meta Ads,Lead_Generation,1122.37,2049,689,104,1.63,0.3362,0.1522
2023-04-07,Meta Ads,Display_Generico,1343.63,28679,828,21,1.62,0.0289,0.0262
2023-04-07,Meta Ads,Video_Awareness_Amplo,1423.08,27570,763,29,1.86,0.0277,0.0393
2023-04-07,TikTok Ads,Performance_Search,867.96,1780,738,183,1.18,0.4145,0.2489
2023-04-07,TikTok Ads,Performance_Shopping,699.01,1549,629,127,1.11,0.406,0.2032
2023-04-07,TikTok Ads,Remarketing_Display,401.0,12565,336,94,1.19,0.0267,0.2806
2023-04-07,TikTok Ads,Lead_Generation,526.96,1162,446,82,1.18,0.3835,0.1846
2023-04-07,TikTok Ads,Display_Generico,1598.82,37093,1250,37,1.28,0.0337,0.03
2023-04-07,TikTok Ads,Video_Awareness_Amplo,1130.09,26171,934,43,1.21,0.0357,0.0469
2023-04-08,Google Ads,Performance_Search,710.72,854,295,64,2.4,0.3451,0.2187
2023-04-08,Google Ads,Performance_Shopping,388.06,448,171,30,2.27,0.3813,0.1801
2023-04-08,Google Ads,Remarketing_Display,194.64,2561,84,21,2.29,0.0328,0.254
2023-04-08,Google Ads,Lead_Generation,628.07,683,232,40,2.71,0.3392,0.1741
2023-04-08,Google Ads,Display_Generico,649.22,8735,277,8,2.34,0.0317,0.0316
2023-04-08,Google Ads,Video_Awareness_Amplo,820.55,11841,336,12,2.44,0.0284,0.036
2023-04-08,Meta Ads,Performance_Search,427.56,828,252,52,1.69,0.304,0.2101
2023-04-08,Meta Ads,Performance_Shopping,445.66,821,263,48,1.69,0.3203,0.1835
2023-04-08,Meta Ads,Remarketing_Display,194.86,4890,118,27,1.65,0.0241,0.2361
2023-04-08,Meta Ads,Lead_Generation,573.28,855,299,48,1.91,0.3494,0.162
2023-04-08,Meta Ads,Display_Generico,959.64,25514,533,15,1.8,0.0209,0.0296
2023-04-08,Meta Ads,Video_Awareness_Amplo,838.59,18310,500,17,1.67,0.0273,0.0344
2023-04-08,TikTok Ads,Performance_Search,589.81,1285,483,124,1.22,0.3759,0.2583
2023-04-08,TikTok Ads,Performance_Shopping,438.73,963,369,79,1.19,0.3829,0.2158
2023-04-08,TikTok Ads,Remarketing_Display,280.04,7396,238,60,1.17,0.0322,0.2558
2023-04-08,TikTok Ads,Lead_Generation,753.16,1615,642,108,1.17,0.3974,0.1691
2023-04-08,TikTok Ads,Display_Generico,740.63,17657,618,20,1.2,0.035,0.0332
2023-04-08,TikTok Ads,Video_Awareness_Amplo,1138.78,31435,952,38,1.2,0.0303,0.0407
2023-04-09,Google Ads,Performance_Search,691.94,769,291,69,2.37,0.378,0.2381
2023-04-09,Google Ads,Performance_Shopping,758.18,833,302,60,2.51,0.3624,0.2006
2023-04-09,Google Ads,Remarketing_Display,177.54,3028,69,17,2.55,0.0228,0.2499
2023-04-09,Google Ads,Lead_Generation,386.87,484,165,27,2.34,0.3406,0.1677
2023-04-09,Google Ads,Display_Generico,970.28,15120,424,11,2.29,0.028,0.0281
2023-04-09,Google Ads,Video_Awareness_Amplo,943.25,12816,367,15,2.57,0.0286,0.0419
2023-04-09,Meta Ads,Performance_Search,472.0,788,249,49,1.9,0.3157,0.1974
2023-04-09,Meta Ads,Performance_Shopping,619.16,1152,380,66,1.63,0.3299,0.1751
2023-04-09,Meta Ads,Remarketing_Display,205.61,5791,124,30,1.65,0.0214,0.244
2023-04-09,Meta Ads,Lead_Generation,638.55,1232,383,59,1.67,0.3108,0.1558
2023-04-09,Meta Ads,Display_Generico,1086.97,28991,664,19,1.64,0.0229,0.0291
2023-04-09,Meta Ads,Video_Awareness_Amplo,632.94,12310,373,13,1.69,0.0303,0.0368
2023-04-09,TikTok Ads,Performance_Search,437.18,1156,398,91,1.1,0.3441,0.2296
2023-04-09,TikTok Ads,Performance_Shopping,729.06,1555,617,139,1.18,0.3967,0.2265
2023-04-09,TikTok Ads,Remarketing_Display,221.03,6403,196,58,1.13,0.0306,0.2974
2023-04-09,TikTok Ads,Lead_Generation,692.75,1601,632,119,1.1,0.3946,0.1897
2023-04-09,TikTok Ads,Display_Generico,1126.47,32939,1015,36,1.11,0.0308,0.0355
2023-04-09,TikTok Ads,Video_Awareness_Amplo,853.17,28319,713,29,1.2,0.0252,0.042
2023-04-10,Google Ads,Performance_Search,718.11,785,263,57,2.72,0.3348,0.2183
2023-04-10,Google Ads,Performance_Shopping,969.36,1188,415,82,2.33,0.3491,0.1991
2023-04-10,Google Ads,Remarketing_Display,450.85,5854,175,40,2.56,0.0299,0.2313
2023-04-10,Google Ads,Lead_Generation,1168.22,1365,504,81,2.32,0.3692,0.162
2023-04-10,Google Ads,Display_Generico,1755.12,21787,672,19,2.61,0.0308,0.0283
2023-04-10,Google Ads,Video_Awareness_Amplo,1340.48,16858,523,19,2.56,0.031,0.0368
2023-04-10,Meta Ads,Performance_Search,1180.23,1991,608,128,1.94,0.3053,0.2108
2023-04-10,Meta Ads,Performance_Shopping,858.53,1557,480,83,1.79,0.3081,0.1738
2023-04-10,Meta Ads,Remarketing_Display,417.77,8765,236,55,1.77,0.0269,0.234
2023-04-10,Meta Ads,Lead_Generation,998.21,1775,609,92,1.64,0.343,0.1517
2023-04-10,Meta Ads,Display_Generico,1187.81,27334,695,20,1.71,0.0254,0.0291
2023-04-10,Meta Ads,Video_Awareness_Amplo,1285.8,31670,680,24,1.89,0.0215,0.0358
2023-04-10,TikTok Ads,Performance_Search,1201.48,2650,949,229,1.26,0.358,0.2421
2023-04-10,TikTok Ads,Performance_Shopping,652.26,1378,553,121,1.18,0.4013,0.2203
2023-04-10,TikTok Ads,Remarketing_Display,296.59,7200,227,60,1.3,0.0315,0.2684
2023-04-10,TikTok Ads,Lead_Generation,846.65,1796,691,128,1.23,0.3846,0.1865
2023-04-10,TikTok Ads,Display_Generico,1392.79,36254,1240,41,1.12,0.0342,0.0333
2023-04-10,TikTok Ads,Video_Awareness_Amplo,1076.8,23865,851,40,1.26,0.0357,0.0479
2023-04-11,Google Ads,Performance_Search,750.35,919,323,65,2.32,0.3513,0.203
2023-04-11,Google Ads,Performance_Shopping,1159.67,1487,495,92,2.34,0.3327,0.1865
2023-04-11,Google Ads,Remarketing_Display,334.03,4580,126,29,2.65,0.0275,0.2335
2023-04-11,Google Ads,Lead_Generation,676.59,829,270,46,2.5,0.3253,0.1738
2023-04-11,Google Ads,Display_Generico,1444.2,16807,553,17,2.61,0.0329,0.0325
2023-04-11,Google Ads,Video_Awareness_Amplo,1765.67,31164,744,28,2.37,0.0239,0.0384
2023-04-11,Meta Ads,Performance_Search,1131.49,1673,574,104,1.97,0.343,0.1826
2023-04-11,Meta Ads,Performance_Shopping,1169.41,2283,659,111,1.77,0.2886,0.169
2023-04-11,Meta Ads,Remarketing_Display,252.63,5804,139,31,1.82,0.0239,0.2238
2023-04-11,Meta Ads,Lead_Generation,927.24,1449,479,72,1.93,0.3304,0.151
2023-04-11,Meta Ads,Display_Generico,1658.62,39251,852,23,1.95,0.0217,0.0272
2023-04-11,Meta Ads,Video_Awareness_Amplo,1206.48,26970,737,28,1.64,0.0273,0.0386
2023-04-11,TikTok Ads,Performance_Search,601.02,1157,471,123,1.27,0.4069,0.2621
2023-04-11,TikTok Ads,Performance_Shopping,675.2,1419,520,109,1.3,0.3664,0.2112
2023-04-11,TikTok Ads,Remarketing_Display,253.7,7013,232,63,1.09,0.0331,0.2719
2023-04-11,TikTok Ads,Lead_Generation,668.68,1511,594,99,1.13,0.3929,0.1683
2023-04-11,TikTok Ads,Display_Generico,1647.18,56213,1498,48,1.1,0.0266,0.0322
2023-04-11,TikTok Ads,Video_Awareness_Amplo,1375.83,41814,1180,56,1.17,0.0282,0.0481
2023-04-12,Google Ads,Performance_Search,947.82,1214,419,99,2.26,0.3451,0.2365
2023-04-12,Google Ads,Performance_Shopping,701.41,828,305,59,2.3,0.3681,0.194
2023-04-12,Google Ads,Remarketing_Display,379.23,6924,166,42,2.28,0.024,0.2561
2023-04-12,Google Ads,Lead_Generation,633.57,716,253,41,2.5,0.3531,0.1626
2023-04-12,Google Ads,Display_Generico,1767.66,21678,661,18,2.67,0.0305,0.0275
2023-04-12,Google Ads,Video_Awareness_Amplo,1055.71,17438,422,18,2.5,0.0242,0.0438
2023-04-12,Meta Ads,Performance_Search,597.85,1066,332,67,1.8,0.3113,0.2035
2023-04-12,Meta Ads,Performance_Shopping,576.49,1060,324,59,1.77,0.3056,0.1843
2023-04-12,Meta Ads,Remarketing_Display,251.3,4412,128,27,1.95,0.029,0.2159
2023-04-12,Meta Ads,Lead_Generation,1054.84,1846,646,99,1.63,0.3499,0.1538
2023-04-12,Meta Ads,Display_Generico,1222.35,32986,698,20,1.75,0.0212,0.0296
2023-04-12,Meta Ads,Video_Awareness_Amplo,999.21,21508,538,21,1.86,0.025,0.0392
2023-04-12,TikTok Ads,Performance_Search,661.23,1444,547,137,1.21,0.3787,0.2518
2023-04-12,TikTok Ads,Performance_Shopping,532.27,1317,472,103,1.13,0.3583,0.219
2023-04-12,TikTok Ads,Remarketing_Display,287.18,8723,235,69,1.22,0.0269,0.2949
2023-04-12,TikTok Ads,Lead_Generation,1165.61,2622,967,171,1.2,0.3688,0.1771
2023-04-12,TikTok Ads,Display_Generico,1008.08,27265,880,29,1.14,0.0323,0.0332
2023-04-12,TikTok Ads,Video_Awareness_Amplo,1763.95,45821,1501,65,1.18,0.0328,0.0439
2023-04-13,Google Ads,Performance_Search,854.36,1032,358,78,2.38,0.3468,0.2187
2023-04-13,Google Ads,Performance_Shopping,994.96,1079,365,63,2.72,0.3381,0.1726
2023-04-13,Google Ads,Remarketing_Display,361.36,5888,143,37,2.52,0.0243,0.263
2023-04-13,Google Ads,Lead_Generation,1196.58,1335,439,80,2.72,0.3288,0.1828
2023-04-13,Google Ads,Display_Generico,1561.47,22140,630,20,2.48,0.0285,0.0321
2023-04-13,Google Ads,Video_Awareness_Amplo,1371.83,20161,563,22,2.44,0.0279,0.0406
2023-04-13,Meta Ads,Performance_Search,619.99,960,318,64,1.94,0.3311,0.2033
2023-04-13,Meta Ads,Performance_Shopping,555.09,1021,302,47,1.84,0.2957,0.1566
2023-04-13,Meta Ads,Remarketing_Display,368.85,7846,208,42,1.77,0.0265,0.2065
2023-04-13,Meta Ads,Lead_Generation,795.25,1344,472,73,1.68,0.3512,0.1549
2023-04-13,Meta Ads,Display_Generico,1547.06,41491,890,26,1.74,0.0215,0.0296
2023-04-13,Meta Ads,Video_Awareness_Amplo,1207.96,25097,681,22,1.77,0.0271,0.0326
2023-04-13,TikTok Ads,Performance_Search,1070.03,2437,885,195,1.21,0.3631,0.2208
2023-04-13,TikTok Ads,Performance_Shopping,600.73,1174,463,91,1.29,0.3941,0.1985
2023-04-13,TikTok Ads,Remarketing_Display,257.34,6585,206,55,1.25,0.0313,0.2697
2023-04-13,TikTok Ads,Lead_Generation,746.44,1677,659,134,1.13,0.3929,0.2046
2023-04-13,TikTok Ads,Display_Generico,1114.52,30904,911,29,1.22,0.0295,0.0326
2023-04-13,TikTok Ads,Video_Awareness_Amplo,1180.82,30541,923,40,1.28,0.0302,0.0444
2023-04-14,Google Ads,Performance_Search,703.8,934,300,68,2.34,0.321,0.2294
2023-04-14,Google Ads,Performance_Shopping,625.17,701,240,44,2.6,0.3423,0.1868
2023-04-14,Google Ads,Remarketing_Display,354.81,6163,145,34,2.43,0.0235,0.2405
2023-04-14,Google Ads,Lead_Generation,963.88,1113,373,62,2.58,0.335,0.1686
2023-04-14,Google Ads,Display_Generico,1129.51,21140,479,15,2.36,0.0227,0.0324
2023-04-14,Google Ads,Video_Awareness_Amplo,1144.1,18956,484,17,2.36,0.0255,0.037
2023-04-14,Meta Ads,Performance_Search,946.15,1935,574,116,1.65,0.2966,0.2037
2023-04-14,Meta Ads,Performance_Shopping,729.08,1198,388,63,1.87,0.3237,0.1627
2023-04-14,Meta Ads,Remarketing_Display,398.67,9201,239,53,1.66,0.026,0.2222
2023-04-14,Meta Ads,Lead_Generation,677.07,1070,368,61,1.84,0.3438,0.1683
2023-04-14,Meta Ads,Display_Generico,1479.71,36776,838,21,1.77,0.0228,0.0257
2023-04-14,Meta Ads,Video_Awareness_Amplo,1371.26,26208,782,27,1.75,0.0298,0.0351
2023-04-14,TikTok Ads,Performance_Search,753.56,1582,642,160,1.17,0.4056,0.2493
2023-04-14,TikTok Ads,Performance_Shopping,927.97,1976,799,151,1.16,0.4042,0.1897
2023-04-14,TikTok Ads,Remarketing_Display,451.8,12858,375,103,1.2,0.0292,0.2748
2023-04-14,TikTok Ads,Lead_Generation,966.54,2185,892,165,1.08,0.4082,0.185
2023-04-14,TikTok Ads,Display_Generico,1255.89,38026,1128,37,1.11,0.0297,0.033
2023-04-14,TikTok Ads,Video_Awareness_Amplo,1307.18,35702,1051,50,1.24,0.0294,0.0481
2023-04-15,Google Ads,Performance_Search,596.16,694,224,48,2.65,0.3227,0.2155
2023-04-15,Google Ads,Performance_Shopping,472.58,495,186,32,2.53,0.3753,0.174
2023-04-15,Google Ads,Remarketing_Display,168.37,2501,62,16,2.68,0.0248,0.2584
2023-04-15,Google Ads,Lead_Generation,569.6,657,213,33,2.67,0.3238,0.1574
2023-04-15,Google Ads,Display_Generico,933.82,12644,342,9,2.72,0.027,0.029
2023-04-15,Google Ads,Video_Awareness_Amplo,961.22,11141,354,15,2.72,0.0318,0.044
2023-04-15,Meta Ads,Performance_Search,324.58,596,195,41,1.66,0.327,0.2107
2023-04-15,Meta Ads,Performance_Shopping,448.28,774,262,40,1.71,0.3384,0.1558
2023-04-15,Meta Ads,Remarketing_Display,214.96,4538,119,27,1.8,0.0262,0.2353
2023-04-15,Meta Ads,Lead_Generation,481.06,801,261,40,1.84,0.3255,0.1545
2023-04-15,Meta Ads,Display_Generico,979.79,26748,571,14,1.71,0.0213,0.0249
2023-04-15,Meta Ads,Video_Awareness_Amplo,751.29,14336,417,15,1.8,0.0291,0.0374
2023-04-15,TikTok Ads,Performance_Search,685.53,1577,588,139,1.16,0.3728,0.2369
2023-04-15,TikTok Ads,Performance_Shopping,404.31,953,369,84,1.09,0.3869,0.2294
2023-04-15,TikTok Ads,Remarketing_Display,183.16,4940,167,43,1.09,0.0338,0.2614
2023-04-15,TikTok Ads,Lead_Generation,704.65,1362,564,103,1.25,0.4139,0.1836
2023-04-15,TikTok Ads,Display_Generico,991.59,26009,832,27,1.19,0.032,0.0327
2023-04-15,TikTok Ads,Video_Awareness_Amplo,731.54,19773,608,28,1.2,0.0307,0.0467
2023-04-16,Google Ads,Performance_Search,660.33,789,255,58,2.58,0.3229,0.2297
2023-04-16,Google Ads,Performance_Shopping,549.56,535,203,35,2.7,0.3794,0.1731
2023-04-16,Google Ads,Remarketing_Display,285.8,4714,125,31,2.27,0.0265,0.2521
2023-04-16,Google Ads,Lead_Generation,383.69,462,146,23,2.62,0.3156,0.1587
2023-04-16,Google Ads,Display_Generico,947.0,11112,363,11,2.61,0.0327,0.0312
2023-04-16,Google Ads,Video_Awareness_Amplo,996.98,18157,407,15,2.45,0.0224,0.037
2023-04-16,Meta Ads,Performance_Search,565.69,962,303,62,1.86,0.3147,0.2071
2023-04-16,Meta Ads,Performance_Shopping,559.71,1128,339,61,1.65,0.3003,0.1826
2023-04-16,Meta Ads,Remarketing_Display,270.77,6410,139,34,1.94,0.0217,0.2471
2023-04-16,Meta Ads,Lead_Generation,412.56,721,254,37,1.62,0.3518,0.1463
2023-04-16,Meta Ads,Display_Generico,994.92,22330,590,17,1.68,0.0264,0.0292
2023-04-16,Meta Ads,Video_Awareness_Amplo,803.81,19237,431,15,1.86,0.0224,0.0369
2023-04-16,TikTok Ads,Performance_Search,472.39,1139,417,94,1.13,0.3658,0.2265
2023-04-16,TikTok Ads,Performance_Shopping,738.68,1741,628,129,1.18,0.3606,0.2068
2023-04-16,TikTok Ads,Remarketing_Display,207.29,4539,164,44,1.26,0.0361,0.2716
2023-04-16,TikTok Ads,Lead_Generation,719.43,1669,591,114,1.22,0.3539,0.1941
2023-04-16,TikTok Ads,Display_Generico,909.99,20945,736,23,1.24,0.0351,0.0326
2023-04-16,TikTok Ads,Video_Awareness_Amplo,1123.02,29443,891,40,1.26,0.0303,0.0449
2023-04-17,Google Ads,Performance_Search,718.88,724,262,52,2.74,0.3617,0.1999
2023-04-17,Google Ads,Performance_Shopping,719.64,877,280,48,2.56,0.3189,0.1719
2023-04-17,Google Ads,Remarketing_Display,350.18,5272,144,34,2.42,0.0273,0.2381
2023-04-17,Google Ads,Lead_Generation,602.34,660,232,37,2.59,0.351,0.1598
2023-04-17,Google Ads,Display_Generico,1236.13,20897,485,13,2.55,0.0232,0.0279
2023-04-17,Google Ads,Video_Awareness_Amplo,1027.91,12521,386,16,2.66,0.0308,0.042
2023-04-17,Meta Ads,Performance_Search,1001.98,1689,538,109,1.86,0.3185,0.2036
2023-04-17,Meta Ads,Performance_Shopping,510.79,820,277,47,1.84,0.3378,0.171
2023-04-17,Meta Ads,Remarketing_Display,327.84,7020,190,44,1.72,0.0271,0.2337
2023-04-17,Meta Ads,Lead_Generation,1114.02,1894,639,98,1.74,0.3373,0.1549
2023-04-17,Meta Ads,Display_Generico,1712.22,36655,945,25,1.81,0.0258,0.0274
2023-04-17,Meta Ads,Video_Awareness_Amplo,1599.36,38241,812,26,1.97,0.0212,0.0328
2023-04-17,TikTok Ads,Performance_Search,1162.26,2474,962,231,1.21,0.3887,0.2411
2023-04-17,TikTok Ads,Performance_Shopping,550.85,1090,435,87,1.26,0.3988,0.2011
2023-04-17,TikTok Ads,Remarketing_Display,315.46,9761,246,72,1.28,0.0252,0.296
2023-04-17,TikTok Ads,Lead_Generation,668.95,1324,547,105,1.22,0.4131,0.1937
2023-04-17,TikTok Ads,Display_Generico,1316.3,37049,1056,33,1.25,0.0285,0.0315
2023-04-17,TikTok Ads,Video_Awareness_Amplo,1808.45,44620,1435,61,1.26,0.0322,0.0427
2023-04-18,Google Ads,Performance_Search,518.62,644,228,52,2.27,0.3538,0.2315
2023-04-18,Google Ads,Performance_Shopping,872.33,1027,326,60,2.67,0.3173,0.1849
2023-04-18,Google Ads,Remarketing_Display,298.75,5170,120,32,2.47,0.0232,0.2727
2023-04-18,Google Ads,Lead_Generation,644.75,687,237,44,2.71,0.3448,0.1865
2023-04-18,Google Ads,Display_Generico,1434.32,23508,528,16,2.72,0.0225,0.0315
2023-04-18,Google Ads,Video_Awareness_Amplo,1729.3,31733,745,29,2.32,0.0235,0.0394
2023-04-18,Meta Ads,Performance_Search,1159.45,1982,638,117,1.82,0.3218,0.1838
2023-04-18,Meta Ads,Performance_Shopping,483.57,858,252,44,1.91,0.2936,0.1756
2023-04-18,Meta Ads,Remarketing_Display,462.38,9966,272,56,1.7,0.0273,0.206
2023-04-18,Meta Ads,Lead_Generation,920.42,1635,548,80,1.68,0.3351,0.1469
2023-04-18,Meta Ads,Display_Generico,1357.68,33237,739,20,1.84,0.0222,0.0283
2023-04-18,Meta Ads,Video_Awareness_Amplo,1221.81,29727,657,24,1.86,0.0221,0.0374
2023-04-18,TikTok Ads,Performance_Search,575.87,1349,487,123,1.18,0.3608,0.254
2023-04-18,TikTok Ads,Performance_Shopping,672.84,1268,520,102,1.29,0.4098,0.1963
2023-04-18,TikTok Ads,Remarketing_Display,389.74,12138,353,101,1.1,0.0291,0.2867
2023-04-18,TikTok Ads,Lead_Generation,960.75,2148,781,142,1.23,0.3635,0.1824
2023-04-18,TikTok Ads,Display_Generico,1053.02,27588,840,28,1.25,0.0304,0.0344
2023-04-18,TikTok Ads,Video_Awareness_Amplo,1176.42,35794,1016,40,1.16,0.0284,0.0398
2023-04-19,Google Ads,Performance_Search,730.09,727,275,60,2.65,0.3778,0.2208
2023-04-19,Google Ads,Performance_Shopping,813.01,950,358,61,2.27,0.3765,0.1715
2023-04-19,Google Ads,Remarketing_Display,469.66,7167,188,50,2.49,0.0262,0.2712
2023-04-19,Google Ads,Lead_Generation,500.67,557,197,31,2.54,0.3534,0.1605
2023-04-19,Google Ads,Display_Generico,1328.52,16860,515,13,2.58,0.0305,0.027
2023-04-19,Google Ads,Video_Awareness_Amplo,1757.88,30100,753,28,2.33,0.025,0.0381
2023-04-19,Meta Ads,Performance_Search,510.4,871,306,58,1.66,0.3511,0.1907
2023-04-19,Meta Ads,Performance_Shopping,566.54,1020,341,62,1.66,0.334,0.1831
2023-04-19,Meta Ads,Remarketing_Display,303.55,8170,186,38,1.63,0.0228,0.205
2023-04-19,Meta Ads,Lead_Generation,557.91,1037,314,48,1.78,0.3027,0.1535
2023-04-19,Meta Ads,Display_Generico,1180.27,20230,602,16,1.96,0.0298,0.0274
2023-04-19,Meta Ads,Video_Awareness_Amplo,1265.58,29152,720,27,1.76,0.0247,0.0376
2023-04-19,TikTok Ads,Performance_Search,810.21,1522,630,147,1.29,0.4138,0.2341
2023-04-19,TikTok Ads,Performance_Shopping,889.22,2256,806,165,1.1,0.3572,0.2054
2023-04-19,TikTok Ads,Remarketing_Display,291.3,8573,225,61,1.29,0.0262,0.2726
2023-04-19,TikTok Ads,Lead_Generation,921.83,1991,739,148,1.25,0.3711,0.2008
2023-04-19,TikTok Ads,Display_Generico,1446.37,48532,1220,39,1.19,0.0251,0.0328
2023-04-19,TikTok Ads,Video_Awareness_Amplo,1659.73,39257,1352,59,1.23,0.0344,0.0439
2023-04-20,Google Ads,Performance_Search,568.83,749,252,57,2.26,0.3362,0.2287
2023-04-20,Google Ads,Performance_Shopping,1055.54,1258,440,82,2.4,0.3497,0.187
2023-04-20,Google Ads,Remarketing_Display,340.64,5976,143,33,2.37,0.0239,0.2348
2023-04-20,Google Ads,Lead_Generation,523.09,703,222,38,2.35,0.3156,0.1743
2023-04-20,Google Ads,Display_Generico,1233.42,18315,450,13,2.74,0.0246,0.0291
2023-04-20,Google Ads,Video_Awareness_Amplo,1268.47,17673,562,20,2.25,0.0318,0.0363
2023-04-20,Meta Ads,Performance_Search,1164.16,1858,599,119,1.94,0.3223,0.1997
2023-04-20,Meta Ads,Performance_Shopping,956.66,1648,543,84,1.76,0.3294,0.1554
2023-04-20,Meta Ads,Remarketing_Display,254.55,5438,142,34,1.78,0.0261,0.2425
2023-04-20,Meta Ads,Lead_Generation,558.83,965,291,43,1.92,0.3014,0.1498
2023-04-20,Meta Ads,Display_Generico,1233.61,31742,699,18,1.76,0.022,0.027
2023-04-20,Meta Ads,Video_Awareness_Amplo,1643.59,36190,923,35,1.78,0.0255,0.0385
2023-04-20,TikTok Ads,Performance_Search,994.54,2295,830,216,1.2,0.3616,0.2606
2023-04-20,TikTok Ads,Performance_Shopping,901.05,2193,795,176,1.13,0.3625,0.2217
2023-04-20,TikTok Ads,Remarketing_Display,252.16,7373,191,55,1.32,0.0259,0.2913
2023-04-20,TikTok Ads,Lead_Generation,769.01,1567,641,117,1.2,0.4089,0.1837
2023-04-20,TikTok Ads,Display_Generico,1420.32,53391,1300,40,1.09,0.0243,0.0313
2023-04-20,TikTok Ads,Video_Awareness_Amplo,1541.26,54039,1389,60,1.11,0.0257,0.0432
2023-04-21,Google Ads,Performance_Search,952.36,1114,365,73,2.61,0.3275,0.2015
2023-04-21,Google Ads,Performance_Shopping,1164.32,1304,489,99,2.38,0.3747,0.2038
2023-04-21,Google Ads,Remarketing_Display,428.06,5790,183,48,2.33,0.0316,0.2635
2023-04-21,Google Ads,Lead_Generation,915.33,1133,378,59,2.42,0.3334,0.1571
2023-04-21,Google Ads,Display_Generico,1396.87,20776,549,16,2.54,0.0264,0.0299
2023-04-21,Google Ads,Video_Awareness_Amplo,1273.26,15233,495,18,2.57,0.0325,0.0373
2023-04-21,Meta Ads,Performance_Search,759.33,1384,454,94,1.67,0.328,0.2071
2023-04-21,Meta Ads,Performance_Shopping,1158.17,1929,673,105,1.72,0.3488,0.1561
2023-04-21,Meta Ads,Remarketing_Display,387.13,7930,235,53,1.64,0.0296,0.2263
2023-04-21,Meta Ads,Lead_Generation,967.94,1693,504,69,1.92,0.2976,0.1389
2023-04-21,Meta Ads,Display_Generico,1708.87,45181,985,26,1.73,0.0218,0.0268
2023-04-21,Meta Ads,Video_Awareness_Amplo,1471.72,38720,902,29,1.63,0.0233,0.0326
