date,channel,campaign,total_sessions,bounced_sessions,mobile_sessions,desktop_sessions,tablet_sessions,total_pages,total_duration_seconds
2023-05-06,Google Ads,Performance_Shopping,227,135,147,68,12,457,16500
2023-05-06,Google Ads,Remarketing_Display,85,35,55,25,5,210,8200
2023-05-06,Google Ads,Lead_Generation,152,89,91,55,6,309,11230
2023-05-06,Google Ads,Display_Generico,249,148,159,79,11,501,18110
2023-05-06,Google Ads,Video_Awareness_Amplo,264,157,173,78,13,531,19190
2023-05-06,Meta Ads,Performance_Search,304,182,200,92,12,609,21940
2023-05-06,Meta Ads,Performance_Shopping,394,237,267,113,14,786,28290
2023-05-06,Meta Ads,Remarketing_Display,103,42,66,30,7,255,9990
2023-05-06,Meta Ads,Lead_Generation,184,111,127,49,8,366,13170
2023-05-06,Meta Ads,Display_Generico,396,235,249,133,14,798,28850
2023-05-06,Meta Ads,Video_Awareness_Amplo,529,316,348,153,28,1061,38270
2023-05-06,TikTok Ads,Performance_Search,620,371,407,186,27,1242,44770
2023-05-06,TikTok Ads,Performance_Shopping,280,165,169,95,16,567,20550
2023-05-06,TikTok Ads,Remarketing_Display,254,105,161,80,13,626,24450
2023-05-06,TikTok Ads,Lead_Generation,534,318,345,172,17,1074,38760
2023-05-06,TikTok Ads,Display_Generico,735,440,488,211,36,1472,53050
2023-05-06,TikTok Ads,Video_Awareness_Amplo,564,335,357,170,37,1136,41050
2023-05-07,Google Ads,Performance_Search,202,120,131,64,7,407,14700
2023-05-07,Google Ads,Performance_Shopping,237,141,150,77,10,477,17220
2023-05-07,Google Ads,Remarketing_Display,81,34,57,21,3,198,7730
2023-05-07,Google Ads,Lead_Generation,179,106,113,55,11,361,13070
2023-05-07,Google Ads,Display_Generico,287,170,181,92,14,579,20950
2023-05-07,Google Ads,Video_Awareness_Amplo,341,204,225,96,20,683,24630
2023-05-07,Meta Ads,Performance_Search,264,158,175,76,13,529,19060
2023-05-07,Meta Ads,Performance_Shopping,288,172,187,86,15,578,20840
2023-05-07,Meta Ads,Remarketing_Display,99,41,65,29,5,244,9520
2023-05-07,Meta Ads,Lead_Generation,206,122,133,64,9,416,15040
2023-05-07,Meta Ads,Display_Generico,480,285,305,135,40,967,34950
2023-05-07,Meta Ads,Video_Awareness_Amplo,446,265,283,142,21,898,32450
2023-05-07,TikTok Ads,Performance_Search,555,331,363,161,31,1115,40220
2023-05-07,TikTok Ads,Performance_Shopping,371,220,230,110,31,748,27050
2023-05-07,TikTok Ads,Remarketing_Display,194,81,134,52,8,476,18570
2023-05-07,TikTok Ads,Lead_Generation,456,273,302,135,19,913,32910
2023-05-07,TikTok Ads,Display_Generico,803,477,509,235,59,1618,58440
2023-05-07,TikTok Ads,Video_Awareness_Amplo,727,431,454,235,38,1467,53020
2023-05-08,Google Ads,Performance_Search,369,219,232,107,30,744,26880
2023-05-08,Google Ads,Performance_Shopping,281,167,183,83,15,566,20440
2023-05-08,Google Ads,Remarketing_Display,99,40,58,30,11,246,9650
2023-05-08,Google Ads,Lead_Generation,432,260,299,113,20,862,31000
2023-05-08,Google Ads,Display_Generico,623,372,405,189,29,1250,45090
2023-05-08,Google Ads,Video_Awareness_Amplo,607,366,417,167,23,1209,43470
2023-05-08,Meta Ads,Performance_Search,384,228,246,121,17,774,27960
2023-05-08,Meta Ads,Performance_Shopping,301,182,210,73,18,598,21490
2023-05-08,Meta Ads,Remarketing_Display,144,60,96,41,7,354,13800
2023-05-08,Meta Ads,Lead_Generation,435,259,281,131,23,875,31580
2023-05-08,Meta Ads,Display_Generico,792,473,514,230,48,1589,57310
2023-05-08,Meta Ads,Video_Awareness_Amplo,905,540,584,278,43,1817,65550
2023-05-08,TikTok Ads,Performance_Search,880,526,575,263,42,1765,63620
2023-05-08,TikTok Ads,Performance_Shopping,723,430,462,213,48,1455,52550
2023-05-08,TikTok Ads,Remarketing_Display,364,151,245,103,16,896,34970
2023-05-08,TikTok Ads,Lead_Generation,1037,619,670,319,48,2082,75080
2023-05-08,TikTok Ads,Display_Generico,1274,763,841,357,76,2551,91910
2023-05-08,TikTok Ads,Video_Awareness_Amplo,788,471,514,233,41,1580,56970
2023-05-09,Google Ads,Performance_Search,298,178,198,88,12,598,21560
2023-05-09,Google Ads,Performance_Shopping,198,117,124,60,14,400,14490
2023-05-09,Google Ads,Remarketing_Display,167,69,113,45,9,412,16080
2023-05-09,Google Ads,Lead_Generation,268,159,170,82,16,540,19530
2023-05-09,Google Ads,Display_Generico,688,409,436,222,30,1385,50030
2023-05-09,Google Ads,Video_Awareness_Amplo,391,231,243,125,23,791,28620
2023-05-09,Meta Ads,Performance_Search,357,213,230,104,23,717,25860
2023-05-09,Meta Ads,Performance_Shopping,383,229,256,106,21,768,27680
2023-05-09,Meta Ads,Remarketing_Display,152,62,97,46,9,377,14740
2023-05-09,Meta Ads,Lead_Generation,374,223,243,115,16,751,27110
2023-05-09,Meta Ads,Display_Generico,619,368,395,201,23,1246,45010
2023-05-09,Meta Ads,Video_Awareness_Amplo,719,430,470,211,38,1441,51950
2023-05-09,TikTok Ads,Performance_Search,939,561,616,271,52,1884,67920
2023-05-09,TikTok Ads,Performance_Shopping,465,277,297,142,26,935,33740
2023-05-09,TikTok Ads,Remarketing_Display,314,130,206,88,20,774,30200
2023-05-09,TikTok Ads,Lead_Generation,541,324,359,161,21,1083,39030
2023-05-09,TikTok Ads,Display_Generico,977,584,641,284,52,1959,70630
2023-05-09,TikTok Ads,Video_Awareness_Amplo,1290,768,822,397,71,2595,93660
2023-05-10,Google Ads,Performance_Search,294,176,195,82,17,589,21220
2023-05-10,Google Ads,Performance_Shopping,333,197,207,111,15,673,24340
2023-05-10,Google Ads,Remarketing_Display,160,66,107,45,8,395,15420
2023-05-10,Google Ads,Lead_Generation,250,148,159,75,16,505,18260
2023-05-10,Google Ads,Display_Generico,620,372,416,177,27,1240,44640
2023-05-10,Google Ads,Video_Awareness_Amplo,432,258,283,129,20,867,31260
2023-05-10,Meta Ads,Performance_Search,547,327,363,168,16,1097,39540
2023-05-10,Meta Ads,Performance_Shopping,555,334,377,161,17,1107,39830
2023-05-10,Meta Ads,Remarketing_Display,142,59,99,36,7,349,13630
2023-05-10,Meta Ads,Lead_Generation,303,179,185,97,21,613,22180
2023-05-10,Meta Ads,Display_Generico,627,372,394,197,36,1264,45690
2023-05-10,Meta Ads,Video_Awareness_Amplo,671,403,450,185,36,1341,48260
2023-05-10,TikTok Ads,Performance_Search,659,395,438,189,32,1319,47500
2023-05-10,TikTok Ads,Performance_Shopping,716,426,458,205,53,1441,52020
2023-05-10,TikTok Ads,Remarketing_Display,173,71,111,56,6,428,16720
2023-05-10,TikTok Ads,Lead_Generation,666,396,426,212,28,1341,48420
2023-05-10,TikTok Ads,Display_Generico,1364,814,884,414,66,2739,98780
2023-05-10,TikTok Ads,Video_Awareness_Amplo,1446,866,955,426,65,2896,104320
2023-05-11,Google Ads,Performance_Search,308,182,189,106,13,623,22540
2023-05-11,Google Ads,Performance_Shopping,258,154,173,76,9,518,18680
2023-05-11,Google Ads,Remarketing_Display,165,67,100,50,15,410,16040
2023-05-11,Google Ads,Lead_Generation,186,113,135,44,7,368,13210
2023-05-11,Google Ads,Display_Generico,620,370,406,184,30,1245,44900
2023-05-11,Google Ads,Video_Awareness_Amplo,380,228,259,106,15,760,27360
2023-05-11,Meta Ads,Performance_Search,412,248,281,109,22,822,29560
2023-05-11,Meta Ads,Performance_Shopping,444,265,290,130,24,891,32150
2023-05-11,Meta Ads,Remarketing_Display,144,59,94,42,8,356,13930
2023-05-11,Meta Ads,Lead_Generation,244,149,181,54,9,481,17230
2023-05-11,Meta Ads,Display_Generico,845,500,520,279,46,1707,61750
2023-05-11,Meta Ads,Video_Awareness_Amplo,605,361,395,174,36,1215,43820
2023-05-11,TikTok Ads,Performance_Search,517,307,327,158,32,1042,37640
2023-05-11,TikTok Ads,Performance_Shopping,907,541,584,280,43,1822,65720
2023-05-11,TikTok Ads,Remarketing_Display,328,136,219,90,19,808,31520
2023-05-11,TikTok Ads,Lead_Generation,932,558,617,270,45,1867,67260
2023-05-11,TikTok Ads,Display_Generico,1350,807,885,387,78,2707,97590
2023-05-11,TikTok Ads,Video_Awareness_Amplo,995,592,632,306,57,2002,72290
2023-05-12,Google Ads,Performance_Search,401,238,255,124,22,808,29210
2023-05-12,Google Ads,Performance_Shopping,402,237,242,137,23,814,29490
2023-05-12,Google Ads,Remarketing_Display,112,46,70,32,10,277,10820
2023-05-12,Google Ads,Lead_Generation,337,200,212,105,20,679,24550
2023-05-12,Google Ads,Display_Generico,502,298,317,153,32,1012,36560
2023-05-12,Google Ads,Video_Awareness_Amplo,441,264,295,129,17,883,31830
2023-05-12,Meta Ads,Performance_Search,357,212,229,105,23,719,25990
2023-05-12,Meta Ads,Performance_Shopping,574,342,370,174,30,1154,41640
2023-05-12,Meta Ads,Remarketing_Display,215,89,140,59,16,530,20680
2023-05-12,Meta Ads,Lead_Generation,452,270,296,130,26,907,32700
2023-05-12,Meta Ads,Display_Generico,956,575,649,261,46,1908,68650
2023-05-12,Meta Ads,Video_Awareness_Amplo,833,494,523,261,49,1680,60730
2023-05-12,TikTok Ads,Performance_Search,456,275,318,114,24,908,32650
2023-05-12,TikTok Ads,Performance_Shopping,844,505,556,243,45,1691,60950
2023-05-12,TikTok Ads,Remarketing_Display,213,88,140,64,9,525,20510
2023-05-12,TikTok Ads,Lead_Generation,633,378,411,194,28,1270,45810
2023-05-12,TikTok Ads,Display_Generico,1148,684,735,348,65,2308,83280
2023-05-12,TikTok Ads,Video_Awareness_Amplo,1105,659,713,331,61,2220,80080
2023-05-13,Google Ads,Performance_Search,187,111,123,59,5,377,13620
2023-05-13,Google Ads,Performance_Shopping,182,109,121,48,13,364,13130
2023-05-13,Google Ads,Remarketing_Display,63,26,40,20,3,155,6070
2023-05-13,Google Ads,Lead_Generation,192,116,136,46,10,382,13720
2023-05-13,Google Ads,Display_Generico,286,170,180,95,11,576,20800
2023-05-13,Google Ads,Video_Awareness_Amplo,245,146,159,79,7,492,17770
2023-05-13,Meta Ads,Performance_Search,370,220,239,113,18,745,26900
2023-05-13,Meta Ads,Performance_Shopping,249,147,156,79,14,504,18240
2023-05-13,Meta Ads,Remarketing_Display,123,50,77,37,9,305,11950
2023-05-13,Meta Ads,Lead_Generation,210,125,138,66,6,422,15250
2023-05-13,Meta Ads,Display_Generico,460,272,284,152,24,930,33640
2023-05-13,Meta Ads,Video_Awareness_Amplo,407,244,275,118,14,814,29330
2023-05-13,TikTok Ads,Performance_Search,486,291,322,140,24,973,35070
2023-05-13,TikTok Ads,Performance_Shopping,280,167,184,80,16,562,20290
2023-05-13,TikTok Ads,Remarketing_Display,242,99,149,75,18,599,23430
2023-05-13,TikTok Ads,Lead_Generation,394,234,253,121,20,794,28680
2023-05-13,TikTok Ads,Display_Generico,648,385,407,201,40,1305,47150
2023-05-13,TikTok Ads,Video_Awareness_Amplo,591,351,370,192,29,1191,43020
2023-05-14,Google Ads,Performance_Search,242,146,168,60,14,482,17320
2023-05-14,Google Ads,Performance_Shopping,173,104,117,48,8,345,12430
2023-05-14,Google Ads,Remarketing_Display,113,45,64,45,4,283,11100
2023-05-14,Google Ads,Lead_Generation,165,99,113,47,5,330,11880
2023-05-14,Google Ads,Display_Generico,405,243,276,113,16,810,29160
2023-05-14,Google Ads,Video_Awareness_Amplo,346,205,214,114,18,698,25250
2023-05-14,Meta Ads,Performance_Search,158,95,110,42,6,315,11350
2023-05-14,Meta Ads,Performance_Shopping,294,176,195,85,14,589,21220
2023-05-14,Meta Ads,Remarketing_Display,96,39,62,26,8,238,9330
2023-05-14,Meta Ads,Lead_Generation,415,245,255,131,29,840,30400
2023-05-14,Meta Ads,Display_Generico,470,280,302,143,25,945,34100
2023-05-14,Meta Ads,Video_Awareness_Amplo,525,311,328,173,24,1060,38320
2023-05-14,TikTok Ads,Performance_Search,404,244,280,105,19,804,28880
2023-05-14,TikTok Ads,Performance_Shopping,269,161,182,68,19,539,19420
2023-05-14,TikTok Ads,Remarketing_Display,132,54,84,43,5,327,12780
2023-05-14,TikTok Ads,Lead_Generation,650,389,428,190,32,1302,46930
2023-05-14,TikTok Ads,Display_Generico,736,438,468,234,34,1481,53460
2023-05-14,TikTok Ads,Video_Awareness_Amplo,666,398,439,196,31,1336,48160
2023-05-15,Google Ads,Performance_Search,379,226,247,103,29,761,27470
2023-05-15,Google Ads,Performance_Shopping,277,166,188,81,8,554,19970
2023-05-15,Google Ads,Remarketing_Display,184,76,120,57,7,454,17720
2023-05-15,Google Ads,Lead_Generation,349,206,211,114,24,706,25570
2023-05-15,Google Ads,Display_Generico,426,253,272,134,20,858,31010
2023-05-15,Google Ads,Video_Awareness_Amplo,546,326,355,158,33,1096,39520
2023-05-15,Meta Ads,Performance_Search,412,246,272,114,26,827,29820
2023-05-15,Meta Ads,Performance_Shopping,638,379,404,211,23,1285,46430
2023-05-15,Meta Ads,Remarketing_Display,219,92,155,57,7,536,20890
2023-05-15,Meta Ads,Lead_Generation,450,269,296,126,28,902,32530
2023-05-15,Meta Ads,Display_Generico,661,396,438,194,29,1323,47670
2023-05-15,Meta Ads,Video_Awareness_Amplo,664,398,446,188,30,1329,47860
2023-05-15,TikTok Ads,Performance_Search,504,299,319,170,15,1016,36730
2023-05-15,TikTok Ads,Performance_Shopping,871,519,563,269,39,1751,63180
2023-05-15,TikTok Ads,Remarketing_Display,278,115,183,87,8,685,26750
2023-05-15,TikTok Ads,Lead_Generation,573,340,361,181,31,1155,41750
2023-05-15,TikTok Ads,Display_Generico,975,582,630,287,58,1957,70590
2023-05-15,TikTok Ads,Video_Awareness_Amplo,915,546,593,270,52,1837,66270
2023-05-16,Google Ads,Performance_Search,410,245,272,119,19,822,29650
2023-05-16,Google Ads,Performance_Shopping,199,118,125,58,16,401,14510
2023-05-16,Google Ads,Remarketing_Display,120,49,75,36,9,297,11630
2023-05-16,Google Ads,Lead_Generation,288,172,189,87,12,578,20840
2023-05-16,Google Ads,Display_Generico,639,382,423,189,27,1281,46190
2023-05-16,Google Ads,Video_Awareness_Amplo,406,242,261,126,19,816,29440
2023-05-16,Meta Ads,Performance_Search,346,209,242,90,14,688,24730
2023-05-16,Meta Ads,Performance_Shopping,245,147,169,66,10,490,17640
2023-05-16,Meta Ads,Remarketing_Display,169,69,101,58,10,419,16380
2023-05-16,Meta Ads,Lead_Generation,331,198,219,93,19,663,23910
2023-05-16,Meta Ads,Display_Generico,1000,597,651,308,41,2007,72390
2023-05-16,Meta Ads,Video_Awareness_Amplo,956,570,617,284,55,1921,69300
2023-05-16,TikTok Ads,Performance_Search,1059,636,712,296,51,2116,76170
2023-05-16,TikTok Ads,Performance_Shopping,461,274,294,146,21,928,33530
2023-05-16,TikTok Ads,Remarketing_Display,272,112,172,87,13,672,26240
2023-05-16,TikTok Ads,Lead_Generation,591,354,391,170,30,1183,42630
2023-05-16,TikTok Ads,Display_Generico,1108,662,726,324,58,2223,80140
2023-05-16,TikTok Ads,Video_Awareness_Amplo,1187,709,775,343,69,2382,85880
2023-05-17,Google Ads,Performance_Search,189,112,120,62,7,381,13790
2023-05-17,Google Ads,Performance_Shopping,435,257,264,152,19,880,31840
2023-05-17,Google Ads,Remarketing_Display,170,70,110,52,8,420,16400
2023-05-17,Google Ads,Lead_Generation,307,183,202,91,14,617,22260
2023-05-17,Google Ads,Display_Generico,661,398,450,175,36,1318,47410
2023-05-17,Google Ads,Video_Awareness_Amplo,403,242,272,122,9,805,28990
2023-05-17,Meta Ads,Performance_Search,482,288,318,145,19,967,34860
2023-05-17,Meta Ads,Performance_Shopping,466,278,302,140,24,936,33760
2023-05-17,Meta Ads,Remarketing_Display,175,71,106,56,13,435,17020
2023-05-17,Meta Ads,Lead_Generation,501,299,328,148,25,1006,36280
2023-05-17,Meta Ads,Display_Generico,517,310,344,145,28,1034,37250
2023-05-17,Meta Ads,Video_Awareness_Amplo,971,580,632,285,54,1948,70250
2023-05-17,TikTok Ads,Performance_Search,826,490,519,262,45,1666,60200
2023-05-17,TikTok Ads,Performance_Shopping,467,279,307,132,28,937,33780
2023-05-17,TikTok Ads,Remarketing_Display,299,123,189,95,15,739,28860
2023-05-17,TikTok Ads,Lead_Generation,394,235,256,122,16,791,28550
2023-05-17,TikTok Ads,Display_Generico,834,497,535,259,40,1676,60490
2023-05-17,TikTok Ads,Video_Awareness_Amplo,1299,773,826,410,63,2614,94360
2023-05-18,Google Ads,Performance_Search,427,256,285,130,12,854,30770
2023-05-18,Google Ads,Performance_Shopping,471,283,323,133,15,941,33860
2023-05-18,Google Ads,Remarketing_Display,123,51,86,27,10,303,11820
2023-05-18,Google Ads,Lead_Generation,206,121,123,72,11,418,15170
2023-05-18,Google Ads,Display_Generico,514,308,346,137,31,1029,37060
2023-05-18,Google Ads,Video_Awareness_Amplo,378,224,238,118,22,763,27580
2023-05-18,Meta Ads,Performance_Search,336,201,224,91,21,673,24270
2023-05-18,Meta Ads,Performance_Shopping,515,309,346,144,25,1030,37080
2023-05-18,Meta Ads,Remarketing_Display,206,85,134,58,14,508,19850
2023-05-18,Meta Ads,Lead_Generation,277,165,182,88,7,557,20100
2023-05-18,Meta Ads,Display_Generico,895,535,588,253,54,1795,64700
2023-05-18,Meta Ads,Video_Awareness_Amplo,655,389,411,213,31,1320,47680
2023-05-18,TikTok Ads,Performance_Search,411,246,273,124,14,823,29670
2023-05-18,TikTok Ads,Performance_Shopping,489,296,345,117,27,971,34870
2023-05-18,TikTok Ads,Remarketing_Display,219,90,139,60,20,541,21150
2023-05-18,TikTok Ads,Lead_Generation,749,450,504,215,30,1496,53850
2023-05-18,TikTok Ads,Display_Generico,1272,759,824,382,66,2554,92130
2023-05-18,TikTok Ads,Video_Awareness_Amplo,1047,625,682,308,57,2102,75800
2023-05-19,Google Ads,Performance_Search,298,178,197,80,21,598,21560
2023-05-19,Google Ads,Performance_Shopping,459,273,293,140,26,924,33360
2023-05-19,Google Ads,Remarketing_Display,128,52,76,44,8,318,12440
2023-05-19,Google Ads,Lead_Generation,336,201,226,97,13,673,24270
2023-05-19,Google Ads,Display_Generico,514,306,332,157,25,1034,37320
2023-05-19,Google Ads,Video_Awareness_Amplo,600,358,388,193,19,1205,43460
2023-05-19,Meta Ads,Performance_Search,474,284,315,139,20,949,34180
2023-05-19,Meta Ads,Performance_Shopping,454,271,295,144,15,911,32870
2023-05-19,Meta Ads,Remarketing_Display,233,96,149,73,11,575,22470
2023-05-19,Meta Ads,Lead_Generation,673,400,426,224,23,1355,48950
2023-05-19,Meta Ads,Display_Generico,702,417,440,234,28,1414,51090
2023-05-19,Meta Ads,Video_Awareness_Amplo,650,390,437,182,31,1300,46800
2023-05-19,TikTok Ads,Performance_Search,906,540,583,273,50,1821,65700
2023-05-19,TikTok Ads,Performance_Shopping,384,229,251,116,17,771,27830
2023-05-19,TikTok Ads,Remarketing_Display,265,110,173,82,10,652,25450
2023-05-19,TikTok Ads,Lead_Generation,843,502,542,262,39,1695,61190
2023-05-19,TikTok Ads,Display_Generico,1010,600,637,333,40,2035,73500
2023-05-19,TikTok Ads,Video_Awareness_Amplo,1038,620,677,308,53,2083,75100
2023-05-20,Google Ads,Performance_Search,231,138,155,69,7,463,16710
2023-05-20,Google Ads,Performance_Shopping,285,173,204,67,14,565,20260
2023-05-20,Google Ads,Remarketing_Display,59,24,40,14,5,146,5730
2023-05-20,Google Ads,Lead_Generation,164,98,111,48,5,329,11860
2023-05-20,Google Ads,Display_Generico,427,255,282,131,14,857,30900
2023-05-20,Google Ads,Video_Awareness_Amplo,357,216,250,91,16,709,25470
2023-05-20,Meta Ads,Performance_Search,369,220,238,116,15,741,26750
2023-05-20,Meta Ads,Performance_Shopping,421,253,285,119,17,841,30260
2023-05-20,Meta Ads,Remarketing_Display,169,70,112,48,9,416,16250
2023-05-20,Meta Ads,Lead_Generation,335,199,211,105,19,675,24380
2023-05-20,Meta Ads,Display_Generico,517,306,321,169,27,1044,37770
2023-05-20,Meta Ads,Video_Awareness_Amplo,590,350,367,191,32,1190,43000
2023-05-20,TikTok Ads,Performance_Search,374,224,253,105,16,749,26980
2023-05-20,TikTok Ads,Performance_Shopping,370,222,247,104,19,740,26640
2023-05-20,TikTok Ads,Remarketing_Display,142,58,83,50,9,352,13760
2023-05-20,TikTok Ads,Lead_Generation,395,234,246,129,20,797,28830
2023-05-20,TikTok Ads,Display_Generico,818,487,526,252,40,1645,59390
2023-05-20,TikTok Ads,Video_Awareness_Amplo,607,362,396,173,38,1219,43990
2023-05-21,Google Ads,Performance_Search,224,131,132,82,10,456,16570
2023-05-21,Google Ads,Performance_Shopping,117,70,77,36,4,234,8450
2023-05-21,Google Ads,Remarketing_Display,105,44,81,20,4,257,10030
2023-05-21,Google Ads,Lead_Generation,177,106,118,51,8,354,12770
2023-05-21,Google Ads,Display_Generico,346,208,239,91,16,691,24860
2023-05-21,Google Ads,Video_Awareness_Amplo,445,266,293,127,25,892,32170
2023-05-21,Meta Ads,Performance_Search,361,216,239,107,15,723,26070
2023-05-21,Meta Ads,Performance_Shopping,265,159,177,77,11,530,19080
2023-05-21,Meta Ads,Remarketing_Display,140,57,84,49,7,347,13590
2023-05-21,Meta Ads,Lead_Generation,182,107,110,61,11,369,13390
2023-05-21,Meta Ads,Display_Generico,361,214,227,115,19,728,26330
2023-05-21,Meta Ads,Video_Awareness_Amplo,334,198,212,104,18,674,24360
2023-05-21,TikTok Ads,Performance_Search,460,275,301,133,26,922,33250
2023-05-21,TikTok Ads,Performance_Shopping,495,296,329,147,19,992,35770
2023-05-21,TikTok Ads,Remarketing_Display,134,56,91,39,4,329,12820
2023-05-21,TikTok Ads,Lead_Generation,250,148,158,80,12,505,18260
2023-05-21,TikTok Ads,Display_Generico,734,438,476,223,35,1474,53160
2023-05-21,TikTok Ads,Video_Awareness_Amplo,848,508,563,236,49,1698,61160
2023-05-22,Google Ads,Performance_Search,285,169,182,93,10,575,20780
